;jor;coach;system;teamid
0;1;Bruno Pinheiro;4-3-3;1465
1;2;Bruno Pinheiro;4-1-4-1;1465
2;3;Bruno Pinheiro;4-1-4-1;1465
3;4;Bruno Pinheiro;4-1-4-1;1465
4;5;Bruno Pinheiro;4-3-3;1465
5;6;Bruno Pinheiro;4-2-3-1;1465
6;7;Bruno Pinheiro;4-2-3-1;1465
7;8;Bruno Pinheiro;4-1-4-1;1465
8;9;Bruno Pinheiro;4-1-4-1;1465
9;10;Bruno Pinheiro;4-1-4-1;1465
10;11;Bruno Pinheiro;4-2-3-1;1465
11;12;Bruno Pinheiro;4-3-3;1465
12;13;Bruno Pinheiro;4-2-3-1;1465
13;14;Bruno Pinheiro;4-3-3;1465
14;15;Bruno Pinheiro;4-1-4-1;1465
15;16;Bruno Pinheiro;4-2-3-1;1465
16;17;Bruno Pinheiro;4-3-3;1465
17;18;Bruno Pinheiro;4-1-4-1;1465
18;19;Bruno Pinheiro;4-2-3-1;1465
19;20;Bruno Pinheiro;4-3-3;1465
20;21;Bruno Pinheiro;4-3-3;1465
21;22;Bruno Pinheiro;4-1-4-1;1465
22;23;Bruno Pinheiro;4-2-3-1;1465
23;24;Bruno Pinheiro;4-2-3-1;1465
24;25;Bruno Pinheiro;4-3-3;1465
25;26;Bruno Pinheiro;4-1-4-1;1465
26;27;Bruno Pinheiro;4-1-4-1;1465
27;28;Bruno Pinheiro;4-1-4-1;1465
28;29;Bruno Pinheiro;4-1-4-1;1465
29;30;Bruno Pinheiro;4-1-4-1;1465
30;31;Bruno Pinheiro;4-1-4-1;1465
31;32;Bruno Pinheiro;4-1-4-1;1465
32;33;Bruno Pinheiro;4-2-3-1;1465
33;34;Bruno Pinheiro;4-1-4-1;1465
