;jor;coach;system;teamid
0;1;Michal Bilek;4-2-3-1;941
1;2;Michal Bilek;4-2-3-1;941
2;3;Michal Bilek;4-3-3;941
3;4;Michal Bilek;4-3-3;941
4;5;Michal Bilek;4-3-3;941
5;6;Michal Bilek;4-3-3;941
6;7;Michal Bilek;4-2-3-1;941
7;8;Michal Bilek;4-2-3-1;941
8;9;Michal Bilek;4-2-3-1;941
9;10;Michal Bilek;4-2-3-1;941
10;11;Michal Bilek;4-3-3;941
11;12;Michal Bilek;4-2-3-1;941
12;13;Michal Bilek;4-2-3-1;941
13;14;Michal Bilek;4-2-3-1;941
14;15;Michal Bilek;4-2-3-1;941
15;16;Michal Bilek;4-2-3-1;941
16;17;Michal Bilek;4-2-3-1;941
17;18;Michal Bilek;4-2-3-1;941
18;19;Michal Bilek;4-2-3-1;941
19;20;Michal Bilek;4-2-3-1;941
20;21;Michal Bilek;4-2-3-1;941
21;22;Michal Bilek;4-2-3-1;941
22;23;Michal Bilek;4-2-3-1;941
23;24;Michal Bilek;4-2-3-1;941
24;25;Michal Bilek;4-2-3-1;941
25;26;Michal Bilek;4-5-1;941
26;27;Michal Bilek;4-2-3-1;941
27;28;Michal Bilek;4-4-2;941
28;29;Michal Bilek;4-2-3-1;941
29;30;Michal Bilek;4-2-3-1;941
