;jor;coach;system;teamid
0;1;Omar De Felippe;4-3-3;928
1;2;Omar De Felippe;4-1-3-2;928
2;3;Omar De Felippe;3-4-1-2;928
3;4;Omar De Felippe;3-4-2-1;928
4;5;Omar De Felippe;4-2-3-1;928
5;6;Omar De Felippe;3-4-2-1;928
6;7;Omar De Felippe;4-2-3-1;928
7;8;Omar De Felippe;4-2-3-1;928
8;9;Omar De Felippe;4-2-3-1;928
9;10;Omar De Felippe;4-2-3-1;928
10;11;Omar De Felippe;4-2-3-1;928
11;12;Omar De Felippe;3-4-3;928
12;13;Omar De Felippe;4-2-3-1;928
13;14;Omar De Felippe;4-2-3-1;928
14;15;Omar De Felippe;4-2-3-1;928
15;16;Omar De Felippe;5-3-2;928
16;17;Omar De Felippe;3-4-3;928
17;18;Omar De Felippe;5-3-2;928
18;19;Omar De Felippe;5-3-2;928
19;20;Omar De Felippe;5-3-2;928
20;21;Omar De Felippe;3-4-1-2;928
21;22;Omar De Felippe;4-4-2;928
22;23;Omar De Felippe;4-2-3-1;928
23;24;Omar De Felippe;4-4-2;928
24;25;Omar De Felippe;5-3-2;928
25;26;Omar De Felippe;5-3-2;928
26;27;Omar De Felippe;4-4-2;928
