;jor;coach;system;teamid
0;1;Laurent Batlles;5-4-1;1095
1;2;Laurent Batlles;5-4-1;1095
2;3;Laurent Batlles;3-4-2-1;1095
3;4;Laurent Batlles;3-4-2-1;1095
4;5;Laurent Batlles;5-3-2;1095
5;6;Laurent Batlles;3-5-2;1095
6;7;Laurent Batlles;3-4-2-1;1095
7;8;Laurent Batlles;3-4-3;1095
8;9;Laurent Batlles;5-4-1;1095
9;10;Laurent Batlles;5-4-1;1095
10;11;Laurent Batlles;5-4-1;1095
11;12;Laurent Batlles;5-4-1;1095
12;13;Laurent Batlles;5-4-1;1095
13;14;Laurent Batlles;5-3-2;1095
14;15;Laurent Batlles;5-4-1;1095
15;16;Laurent Batlles;3-5-2;1095
16;17;Laurent Batlles;3-5-2;1095
17;18;Laurent Batlles;3-5-2;1095
18;19;Laurent Batlles;5-3-2;1095
19;20;Bruno Irles;4-2-3-1;1095
20;21;Bruno Irles;3-5-2;1095
21;22;Bruno Irles;4-5-1;1095
22;23;Bruno Irles;4-4-1-1;1095
23;24;Bruno Irles;4-4-2;1095
24;25;Bruno Irles;5-3-2;1095
25;26;Bruno Irles;3-5-2;1095
26;27;Bruno Irles;5-4-1;1095
27;28;Bruno Irles;5-4-1;1095
28;29;Bruno Irles;5-4-1;1095
29;30;Bruno Irles;5-4-1;1095
30;31;Bruno Irles;5-4-1;1095
31;32;Bruno Irles;5-4-1;1095
32;33;Bruno Irles;5-4-1;1095
33;34;Bruno Irles;5-4-1;1095
34;35;Bruno Irles;3-4-1-2;1095
35;36;Bruno Irles;5-4-1;1095
36;37;Bruno Irles;5-4-1;1095
37;38;Bruno Irles;5-4-1;1095
