;jor;coach;system;teamid
0;1;Ömer Erdogan;4-2-3-1;7775
1;2;Ömer Erdogan;4-2-3-1;7775
2;3;Ömer Erdogan;4-2-3-1;7775
3;4;Ömer Erdogan;4-2-3-1;7775
4;5;Ömer Erdogan;4-2-3-1;7775
5;6;Ömer Erdogan;4-1-4-1;7775
6;7;Ömer Erdogan;4-1-4-1;7775
7;8;Ömer Erdogan;4-2-3-1;7775
8;9;Ömer Erdogan;4-1-4-1;7775
9;10;Ömer Erdogan;4-1-4-1;7775
10;11;Ömer Erdogan;4-2-3-1;7775
11;12;Ömer Erdogan;4-2-3-1;7775
12;13;Ömer Erdogan;4-2-3-1;7775
13;14;Ömer Erdogan;4-2-3-1;7775
14;15;Ömer Erdogan;4-2-3-1;7775
15;16;Ömer Erdogan;3-4-3;7775
16;17;Ömer Erdogan;5-4-1;7775
17;18;Ömer Erdogan;4-2-3-1;7775
18;19;Ömer Erdogan;4-2-3-1;7775
19;20;Ömer Erdogan;4-2-3-1;7775
20;21;Ömer Erdogan;4-4-2;7775
21;22;Ömer Erdogan;4-4-2;7775
22;23;Ömer Erdogan;4-4-2;7775
23;24;Ömer Erdogan;4-2-3-1;7775
24;25;Ömer Erdogan;4-2-3-1;7775
25;26;Ömer Erdogan;4-2-3-1;7775
26;27;Ömer Erdogan;4-1-4-1;7775
27;28;Ömer Erdogan;4-2-3-1;7775
28;29;Ömer Erdogan;4-2-3-1;7775
29;30;Ömer Erdogan;4-2-3-1;7775
30;31;Ömer Erdogan;4-1-4-1;7775
31;32;Ömer Erdogan;4-2-3-1;7775
32;33;Ömer Erdogan;4-2-3-1;7775
33;34;Ömer Erdogan;4-2-3-1;7775
34;35;Ömer Erdogan;4-2-3-1;7775
35;36;Ömer Erdogan;4-2-3-1;7775
36;37;Ömer Erdogan;4-2-3-1;7775
37;38;Ömer Erdogan;4-2-3-1;7775
