;jor;coach;system;teamid
0;1;Julian Nagelsmann;4-2-3-1;27
1;2;Julian Nagelsmann;4-2-3-1;27
2;3;Julian Nagelsmann;4-2-3-1;27
3;4;Julian Nagelsmann;4-2-3-1;27
4;5;Julian Nagelsmann;4-2-3-1;27
5;6;Julian Nagelsmann;3-4-3;27
6;7;Julian Nagelsmann;4-2-3-1;27
7;8;Julian Nagelsmann;4-2-3-1;27
8;9;Julian Nagelsmann;3-4-2-1;27
9;10;Julian Nagelsmann;4-2-3-1;27
10;11;Julian Nagelsmann;3-4-2-1;27
11;12;Julian Nagelsmann;3-4-2-1;27
12;13;Julian Nagelsmann;4-2-3-1;27
13;14;Julian Nagelsmann;4-2-3-1;27
14;15;Julian Nagelsmann;3-4-2-1;27
15;16;Julian Nagelsmann;4-2-3-1;27
16;17;Julian Nagelsmann;4-2-3-1;27
17;18;Julian Nagelsmann;4-2-3-1;27
18;19;Julian Nagelsmann;4-2-3-1;27
19;20;Julian Nagelsmann;3-4-2-1;27
20;21;Julian Nagelsmann;3-4-2-1;27
21;22;Julian Nagelsmann;4-1-4-1;27
22;23;Julian Nagelsmann;4-2-3-1;27
23;24;Julian Nagelsmann;3-4-2-1;27
24;25;Julian Nagelsmann;4-2-3-1;27
25;26;Julian Nagelsmann;3-4-2-1;27
26;27;Julian Nagelsmann;4-2-3-1;27
27;28;Julian Nagelsmann;4-2-3-1;27
28;29;Julian Nagelsmann;4-2-3-1;27
29;30;Julian Nagelsmann;3-4-2-1;27
30;31;Julian Nagelsmann;4-2-3-1;27
31;32;Julian Nagelsmann;4-3-3;27
32;33;Julian Nagelsmann;4-2-3-1;27
33;34;Julian Nagelsmann;4-2-3-1;27
