;jor;coach;system;teamid
0;1;Thomas Reis;4-3-3;80
1;2;Thomas Reis;4-3-3;80
2;3;Thomas Reis;4-3-3;80
3;4;Thomas Reis;4-2-3-1;80
4;5;Thomas Reis;4-2-3-1;80
5;6;Thomas Reis;4-2-3-1;80
6;7;Thomas Reis;4-2-3-1;80
7;8;Thomas Reis;4-3-1-2;80
8;9;Thomas Reis;4-3-3;80
9;10;Thomas Reis;4-1-4-1;80
10;11;Thomas Reis;4-3-3;80
11;12;Thomas Reis;4-3-3;80
12;13;Thomas Reis;4-1-4-1;80
13;14;Thomas Reis;4-3-3;80
14;15;Thomas Reis;4-1-4-1;80
15;16;Thomas Reis;4-1-4-1;80
16;17;Thomas Reis;4-3-3;80
17;18;Thomas Reis;4-3-3;80
18;19;Thomas Reis;4-3-3;80
19;20;Thomas Reis;4-3-3;80
20;21;Thomas Reis;4-1-4-1;80
21;22;Thomas Reis;4-3-3;80
22;23;Thomas Reis;4-3-3;80
23;24;Thomas Reis;4-3-3;80
24;25;Thomas Reis;4-1-4-1;80
25;26;Thomas Reis;4-1-4-1;80
26;27;Thomas Reis;4-1-4-1;80
27;28;Thomas Reis;4-2-3-1;80
28;29;Thomas Reis;4-2-3-1;80
29;30;Thomas Reis;4-2-3-1;80
30;31;Thomas Reis;4-1-4-1;80
31;32;Thomas Reis;4-3-3;80
32;33;Thomas Reis;4-1-4-1;80
33;34;Thomas Reis;4-3-1-2;80
