;jor;coach;system;teamid
0;1;Andreas Brännström;3-5-2;2719
1;2;Andreas Brännström;3-5-2;2719
2;3;Andreas Brännström;3-5-2;2719
3;4;Andreas Brännström;3-5-2;2719
4;5;Andreas Brännström;3-5-2;2719
5;6;Andreas Brännström;3-5-2;2719
6;7;Andreas Brännström;3-5-2;2719
7;8;Andreas Brännström;3-5-2;2719
8;9;Andreas Brännström;3-5-2;2719
9;10;Andreas Brännström;3-5-2;2719
10;11;Andreas Brännström;3-5-2;2719
11;12;Andreas Brännström;3-5-2;2719
12;13;Andreas Brännström;3-5-2;2719
13;14;Andreas Brännström;3-5-2;2719
14;15;Andreas Brännström;3-5-2;2719
15;16;Andreas Brännström;3-5-2;2719
16;17;Andreas Brännström;3-5-2;2719
17;18;Andreas Brännström;3-5-2;2719
18;19;Andreas Brännström;3-5-2;2719
19;20;Andreas Brännström;3-5-2;2719
20;21;Andreas Brännström;?;2719
21;22;Andreas Brännström;3-5-2;2719
22;23;Andreas Brännström;3-5-2;2719
23;24;Andreas Brännström;5-4-1;2719
24;25;Andreas Brännström;3-4-3;2719
25;26;Andreas Brännström;3-5-2;2719
26;27;Andreas Brännström;3-5-2;2719
27;28;Andreas Brännström;3-5-2;2719
28;29;Andreas Brännström;3-5-2;2719
29;30;Andreas Brännström;3-1-4-2;2719
