;jor;coach;system;teamid
0;1;Patrick Vieira;4-4-2;873
1;2;Patrick Vieira;4-3-3;873
2;3;Patrick Vieira;4-3-3;873
3;4;Patrick Vieira;4-1-4-1;873
4;5;Patrick Vieira;4-3-3;873
5;6;Patrick Vieira;4-3-3;873
6;7;Patrick Vieira;4-1-4-1;873
7;8;Patrick Vieira;4-2-3-1;873
8;9;Patrick Vieira;4-3-3;873
9;10;Patrick Vieira;4-3-3;873
10;11;Patrick Vieira;4-4-2;873
11;12;Patrick Vieira;3-4-2-1;873
12;13;Patrick Vieira;4-1-4-1;873
13;14;Patrick Vieira;4-3-3;873
14;15;Patrick Vieira;4-1-4-1;873
15;16;Patrick Vieira;4-1-4-1;873
16;17;Patrick Vieira;4-3-3;873
17;18;Patrick Vieira;4-3-3;873
18;19;Patrick Vieira;4-3-3;873
19;20;Patrick Vieira;4-2-3-1;873
20;21;Patrick Vieira;4-3-3;873
21;22;Patrick Vieira;4-1-4-1;873
22;23;Patrick Vieira;4-1-4-1;873
23;24;Patrick Vieira;4-1-4-1;873
24;25;Patrick Vieira;4-3-3;873
25;26;Patrick Vieira;4-2-3-1;873
26;27;Patrick Vieira;4-1-4-1;873
27;28;Patrick Vieira;4-2-3-1;873
28;29;Patrick Vieira;4-2-3-1;873
29;30;Patrick Vieira;4-3-3;873
30;31;Patrick Vieira;4-3-3;873
31;32;Patrick Vieira;4-2-3-1;873
32;33;Patrick Vieira;4-3-3;873
33;34;Patrick Vieira;4-1-4-1;873
34;35;Patrick Vieira;4-1-4-1;873
35;36;Patrick Vieira;4-1-4-1;873
36;37;Patrick Vieira;3-4-2-1;873
37;38;Patrick Vieira;4-2-3-1;873
