;jor;coach;system;teamid
0;1;Didier Tholot;4-2-3-1;3166
1;2;Didier Tholot;4-2-3-1;3166
2;3;Didier Tholot;4-4-1-1;3166
3;4;Didier Tholot;4-2-3-1;3166
4;5;Didier Tholot;4-2-3-1;3166
5;6;Didier Tholot;4-2-3-1;3166
6;7;Didier Tholot;4-2-3-1;3166
7;8;Didier Tholot;4-2-3-1;3166
8;9;Didier Tholot;4-2-3-1;3166
9;10;Didier Tholot;4-2-3-1;3166
10;11;Didier Tholot;4-4-1-1;3166
11;12;Didier Tholot;4-2-3-1;3166
12;13;Didier Tholot;4-3-3;3166
13;14;Didier Tholot;4-2-3-1;3166
14;15;Didier Tholot;4-2-3-1;3166
15;16;Didier Tholot;4-4-2;3166
16;17;Didier Tholot;4-2-3-1;3166
17;18;Didier Tholot;4-2-3-1;3166
18;19;Didier Tholot;4-2-3-1;3166
19;20;Didier Tholot;3-4-1-2;3166
20;21;Didier Tholot;3-4-1-2;3166
21;22;Didier Tholot;4-2-3-1;3166
22;23;Didier Tholot;3-4-1-2;3166
23;24;Didier Tholot;3-4-2-1;3166
24;25;Didier Tholot;5-3-2;3166
25;26;Didier Tholot;5-3-2;3166
26;27;Didier Tholot;4-3-3;3166
27;28;Didier Tholot;3-4-2-1;3166
28;29;Didier Tholot;4-2-3-1;3166
29;30;Didier Tholot;4-2-3-1;3166
30;31;Didier Tholot;4-2-3-1;3166
31;32;Didier Tholot;4-2-3-1;3166
32;33;Didier Tholot;4-2-3-1;3166
33;34;Didier Tholot;4-2-3-1;3166
34;35;Didier Tholot;4-4-2;3166
35;36;Didier Tholot;4-4-2;3166
36;37;Didier Tholot;4-4-2;3166
37;38;Didier Tholot;4-4-2;3166
