;jor;coach;system;teamid
0;1;Peter Pacult;4-1-4-1;28760
1;2;Peter Pacult;4-2-3-1;28760
2;3;Peter Pacult;4-2-3-1;28760
3;4;Peter Pacult;4-2-3-1;28760
4;5;Peter Pacult;4-2-3-1;28760
5;6;Peter Pacult;4-3-3;28760
6;7;Peter Pacult;4-3-3;28760
7;8;Peter Pacult;4-3-3;28760
8;9;Peter Pacult;4-2-3-1;28760
9;10;Peter Pacult;4-2-3-1;28760
10;11;Peter Pacult;4-2-3-1;28760
11;12;Peter Pacult;4-2-3-1;28760
12;13;Peter Pacult;4-2-3-1;28760
13;14;Peter Pacult;4-3-3;28760
14;15;Peter Pacult;4-3-3;28760
15;16;Peter Pacult;4-3-3;28760
16;17;Peter Pacult;4-3-3;28760
17;18;Peter Pacult;4-3-3;28760
18;19;Peter Pacult;4-3-3;28760
19;20;Peter Pacult;4-1-4-1;28760
20;21;Wolfgang Schellenberg;4-1-4-1;28760
21;22;Peter Pacult;4-3-3;28760
22;23;Peter Pacult;4-3-3;28760
23;24;Peter Pacult;4-2-3-1;28760
24;25;Peter Pacult;4-3-3;28760
25;26;Peter Pacult;4-3-3;28760
26;27;Peter Pacult;4-3-3;28760
27;28;Peter Pacult;4-1-4-1;28760
28;29;Peter Pacult;5-4-1;28760
29;30;Peter Pacult;4-3-3;28760
30;31;Peter Pacult;4-3-3;28760
31;32;Peter Pacult;4-3-3;28760
