;jor;coach;system;teamid
0;1;José Alberto López;4-4-2;1084
1;2;José Alberto López;4-4-2;1084
2;3;José Alberto López;4-4-2;1084
3;4;José Alberto López;4-4-2;1084
4;5;José Alberto López;4-4-2;1084
5;6;José Alberto López;4-4-2;1084
6;7;José Alberto López;4-2-3-1;1084
7;8;José Alberto López;4-4-2;1084
8;9;José Alberto López;4-4-2;1084
9;10;José Alberto López;4-4-2;1084
10;11;José Alberto López;4-4-2;1084
11;12;José Alberto López;4-4-2;1084
12;13;José Alberto López;4-4-2;1084
13;14;José Alberto López;4-4-2;1084
14;15;José Alberto López;4-4-2;1084
15;16;José Alberto López;4-4-2;1084
16;17;José Alberto López;4-4-2;1084
17;18;José Alberto López;4-4-2;1084
18;19;José Alberto López;4-2-3-1;1084
19;20;José Alberto López;4-1-4-1;1084
20;21;José Alberto López;4-2-3-1;1084
21;22;José Alberto López;4-4-2;1084
22;23;José Alberto López;4-4-2;1084
23;24;José Alberto López;4-4-2;1084
24;25;Natxo González;4-4-2;1084
25;26;Natxo González;4-4-2;1084
26;27;Natxo González;4-4-2;1084
27;28;Natxo González;4-4-1-1;1084
28;29;Natxo González;4-2-3-1;1084
29;30;Natxo González;5-3-2;1084
30;31;Natxo González;5-3-2;1084
31;32;Natxo González;4-1-4-1;1084
32;33;Natxo González;4-4-2;1084
33;34;Natxo González;4-2-3-1;1084
34;35;Pablo Guede;5-3-2;1084
35;36;Pablo Guede;4-1-3-2;1084
36;37;Pablo Guede;4-4-2;1084
37;38;Pablo Guede;5-4-1;1084
38;39;Pablo Guede;4-1-4-1;1084
39;40;Pablo Guede;4-3-1-2;1084
40;41;Pablo Guede;4-3-1-2;1084
41;42;Pablo Guede;4-4-2;1084
