;jor;coach;system;teamid
0;1;André Breitenreiter;3-4-1-2;260
1;2;André Breitenreiter;3-4-1-2;260
2;3;André Breitenreiter;3-4-1-2;260
3;4;André Breitenreiter;3-4-1-2;260
4;5;André Breitenreiter;3-4-1-2;260
5;6;André Breitenreiter;3-4-2-1;260
6;7;André Breitenreiter;3-4-1-2;260
7;8;André Breitenreiter;3-4-2-1;260
8;9;André Breitenreiter;3-4-1-2;260
9;10;André Breitenreiter;3-4-1-2;260
10;11;André Breitenreiter;3-5-2;260
11;12;André Breitenreiter;3-5-2;260
12;13;André Breitenreiter;3-4-1-2;260
13;14;André Breitenreiter;3-5-2;260
14;15;André Breitenreiter;3-4-1-2;260
15;16;André Breitenreiter;3-5-2;260
16;17;André Breitenreiter;3-4-1-2;260
17;18;André Breitenreiter;3-4-1-2;260
18;19;André Breitenreiter;5-3-2;260
19;20;André Breitenreiter;3-5-2;260
20;21;André Breitenreiter;3-4-1-2;260
21;22;André Breitenreiter;3-4-1-2;260
22;23;André Breitenreiter;3-5-2;260
23;24;André Breitenreiter;3-4-1-2;260
24;25;André Breitenreiter;3-5-2;260
25;26;André Breitenreiter;3-4-1-2;260
26;27;André Breitenreiter;3-5-2;260
27;28;André Breitenreiter;3-4-1-2;260
28;29;André Breitenreiter;3-4-1-2;260
29;30;André Breitenreiter;3-4-1-2;260
30;31;André Breitenreiter;3-4-1-2;260
31;32;André Breitenreiter;3-5-2;260
32;33;André Breitenreiter;3-4-1-2;260
33;34;André Breitenreiter;3-5-2;260
34;35;André Breitenreiter;3-5-2;260
35;36;André Breitenreiter;3-4-1-2;260
