;jor;coach;system;teamid
0;1;Dimitrios Grammozis;3-1-4-2;33
1;2;Dimitrios Grammozis;3-1-4-2;33
2;3;Dimitrios Grammozis;4-3-1-2;33
3;4;Dimitrios Grammozis;3-1-4-2;33
4;5;Dimitrios Grammozis;3-1-4-2;33
5;6;Dimitrios Grammozis;3-5-2;33
6;7;Dimitrios Grammozis;3-1-4-2;33
7;8;Dimitrios Grammozis;3-1-4-2;33
8;9;Dimitrios Grammozis;3-1-4-2;33
9;10;Dimitrios Grammozis;3-1-4-2;33
10;11;Dimitrios Grammozis;3-5-2;33
11;12;Dimitrios Grammozis;3-5-2;33
12;13;Dimitrios Grammozis;3-1-4-2;33
13;14;Dimitrios Grammozis;3-1-4-2;33
14;15;Dimitrios Grammozis;3-1-4-2;33
15;16;Dimitrios Grammozis;3-1-4-2;33
16;17;Dimitrios Grammozis;3-5-2;33
17;18;Dimitrios Grammozis;3-5-2;33
18;19;Dimitrios Grammozis;3-5-2;33
19;20;Dimitrios Grammozis;3-1-4-2;33
20;21;Dimitrios Grammozis;3-5-2;33
21;22;Dimitrios Grammozis;3-5-2;33
22;23;Dimitrios Grammozis;3-5-2;33
23;24;Dimitrios Grammozis;3-5-2;33
24;25;Dimitrios Grammozis;5-4-1;33
25;26;Matthias Kreutzer;4-4-2;33
26;27;Mike Büskens;4-4-2;33
27;28;Mike Büskens;4-4-2;33
28;29;Mike Büskens;4-4-2;33
29;30;Mike Büskens;4-4-2;33
30;31;Mike Büskens;4-4-2;33
31;32;Mike Büskens;4-2-3-1;33
32;33;Mike Büskens;4-4-2;33
33;34;Mike Büskens;4-4-2;33
