;jor;coach;system;teamid
0;1;Neil Critchley;4-4-2;1181
1;2;Neil Critchley;4-4-2;1181
2;3;Neil Critchley;4-4-2;1181
3;4;Neil Critchley;4-4-2;1181
4;5;Neil Critchley;4-4-2;1181
5;6;Neil Critchley;4-4-2;1181
6;7;Neil Critchley;4-4-2;1181
7;8;Neil Critchley;4-4-2;1181
8;9;Neil Critchley;4-4-2;1181
9;10;Neil Critchley;4-4-2;1181
10;11;Neil Critchley;4-4-2;1181
11;12;Neil Critchley;4-4-2;1181
12;13;Neil Critchley;4-4-2;1181
13;14;Neil Critchley;4-4-2;1181
14;15;Neil Critchley;4-4-2;1181
15;16;Neil Critchley;4-2-3-1;1181
16;17;Neil Critchley;4-4-2;1181
17;18;Neil Critchley;5-4-1;1181
18;19;Neil Critchley;4-4-2;1181
19;20;Neil Critchley;4-2-3-1;1181
20;21;Neil Critchley;4-2-3-1;1181
21;22;Neil Critchley;4-2-3-1;1181
22;23;Neil Critchley;4-4-2;1181
23;24;Neil Critchley;4-4-2;1181
24;25;Neil Critchley;5-3-2;1181
25;26;Neil Critchley;4-4-2;1181
26;27;Neil Critchley;4-4-2;1181
27;28;Neil Critchley;4-4-2;1181
28;29;Neil Critchley;5-4-1;1181
29;30;Neil Critchley;4-4-2;1181
30;31;Neil Critchley;4-4-2;1181
31;32;Neil Critchley;4-4-2;1181
32;33;Neil Critchley;4-4-2;1181
33;34;Neil Critchley;5-4-1;1181
34;35;Neil Critchley;4-4-2;1181
35;36;Neil Critchley;4-4-2;1181
36;37;Neil Critchley;5-4-1;1181
37;38;Neil Critchley;5-4-1;1181
38;39;Neil Critchley;4-2-3-1;1181
39;40;Neil Critchley;4-4-2;1181
40;41;Neil Critchley;4-4-2;1181
41;42;Neil Critchley;4-4-2;1181
42;43;Neil Critchley;4-4-2;1181
43;44;Neil Critchley;4-4-2;1181
44;45;Neil Critchley;4-4-2;1181
45;46;Neil Critchley;4-4-2;1181
