;jor;coach;system;teamid
0;1;Radim Kucera;4-5-1;814
1;2;Radim Kucera;4-2-3-1;814
2;3;Radim Kucera;4-2-3-1;814
3;4;Radim Kucera;4-2-3-1;814
4;5;Radim Kucera;4-2-3-1;814
5;6;Radim Kucera;4-2-3-1;814
6;7;Radim Kucera;4-2-3-1;814
7;8;Radim Kucera;4-2-3-1;814
8;9;Radim Kucera;4-2-3-1;814
9;10;Jiri Jarosik;4-2-3-1;814
10;11;Jiri Jarosik;4-2-3-1;814
11;12;Jiri Jarosik;4-2-3-1;814
12;13;Jiri Jarosik;4-2-3-1;814
13;14;Jiri Jarosik;4-1-4-1;814
14;15;Jiri Jarosik;4-2-3-1;814
15;16;Jiri Jarosik;4-2-3-1;814
16;17;Jiri Jarosik;3-4-1-2;814
17;18;Jiri Jarosik;3-4-1-2;814
18;19;Jiri Jarosik;3-4-1-2;814
19;20;Jiri Jarosik;3-4-1-2;814
20;21;Jiri Jarosik;3-5-2;814
21;22;Jiri Jarosik;3-4-1-2;814
22;23;Jiri Jarosik;3-5-2;814
23;24;Jiri Jarosik;3-4-1-2;814
24;25;Jiri Jarosik;3-5-2;814
25;26;Jiri Jarosik;3-5-2;814
26;27;Jiri Jarosik;3-4-1-2;814
27;28;Jiri Jarosik;3-4-2-1;814
28;29;Jiri Jarosik;3-4-1-2;814
29;30;Jiri Jarosik;3-4-3;814
