;jor;coach;system;teamid
0;1;Jiri Krejci;4-1-4-1;1496
1;2;Jiri Krejci;4-1-4-1;1496
2;3;Jiri Krejci;4-2-3-1;1496
3;4;Jiri Krejci;4-2-3-1;1496
4;5;Jiri Krejci;4-2-3-1;1496
5;6;Jiri Krejci;4-2-3-1;1496
6;7;Jiri Krejci;4-5-1;1496
7;8;Jiri Krejci;4-1-4-1;1496
8;9;Jiri Krejci;4-1-4-1;1496
9;10;Jiri Krejci;4-1-4-1;1496
10;11;Jiri Krejci;4-1-4-1;1496
11;12;Jiri Krejci;4-2-3-1;1496
12;13;Jiri Krejci;4-1-4-1;1496
13;14;Jiri Krejci;4-1-4-1;1496
14;15;Jiri Krejci;4-2-3-1;1496
15;16;Jiri Krejci;4-2-3-1;1496
16;17;Jiri Krejci;4-4-2;1496
17;18;Jiri Krejci;4-2-3-1;1496
18;19;Jiri Krejci;4-2-3-1;1496
19;20;Jiri Krejci;4-1-4-1;1496
20;21;Jiri Krejci;4-1-4-1;1496
21;22;Jiri Krejci;4-1-4-1;1496
22;23;Jiri Krejci;4-1-4-1;1496
23;24;Jiri Krejci;4-1-4-1;1496
24;25;Jiri Krejci;4-1-4-1;1496
25;26;Jiri Krejci;4-4-2;1496
26;27;Jiri Krejci;4-1-4-1;1496
27;28;Jiri Krejci;4-1-4-1;1496
28;29;Jiri Krejci;4-1-4-1;1496
29;30;Jiri Krejci;4-1-4-1;1496
