;jor;coach;system;teamid
0;1;Leo Grozavu;4-3-3;54585
1;2;Leo Grozavu;4-3-3;54585
2;3;Leo Grozavu;4-4-2;54585
3;4;Leo Grozavu;3-5-2;54585
4;5;Leo Grozavu;4-3-3;54585
5;6;Leo Grozavu;4-3-3;54585
6;7;Leo Grozavu;4-3-3;54585
7;8;Leo Grozavu;4-3-3;54585
8;9;Leo Grozavu;4-3-3;54585
9;10;Leo Grozavu;4-3-3;54585
10;11;Robert Ilyes;4-4-2;54585
11;12;Cristiano Bergodi;4-3-3;54585
12;13;Cristiano Bergodi;4-4-2;54585
13;14;Cristiano Bergodi;4-3-3;54585
14;15;Cristiano Bergodi;4-3-3;54585
15;16;Cristiano Bergodi;4-3-3;54585
16;17;Cristiano Bergodi;4-3-3;54585
17;18;Cristiano Bergodi;4-4-2;54585
18;19;Cristiano Bergodi;4-2-3-1;54585
19;20;Cristiano Bergodi;4-4-2;54585
20;21;Cristiano Bergodi;4-2-3-1;54585
21;22;Cristiano Bergodi;4-3-3;54585
22;23;Cristiano Bergodi;4-3-3;54585
23;24;Cristiano Bergodi;4-3-3;54585
24;25;Cristiano Bergodi;4-2-3-1;54585
25;26;Cristiano Bergodi;4-2-3-1;54585
26;27;Cristiano Bergodi;4-4-2;54585
27;28;Cristiano Bergodi;4-3-3;54585
28;29;Cristiano Bergodi;4-3-3;54585
29;30;Cristiano Bergodi;4-3-3;54585
