;jor;coach;system;teamid
0;1;Thomas Silberberger;3-4-1-2;2446
1;2;Thomas Silberberger;3-4-3;2446
2;3;Thomas Silberberger;4-4-2;2446
3;4;Thomas Silberberger;4-4-2;2446
4;5;Thomas Silberberger;5-3-2;2446
5;6;Thomas Silberberger;4-4-2;2446
6;7;Thomas Silberberger;4-1-4-1;2446
7;8;Thomas Silberberger;4-3-3;2446
8;9;Thomas Silberberger;4-2-3-1;2446
9;10;Thomas Silberberger;4-2-3-1;2446
10;11;Thomas Silberberger;3-5-2;2446
11;12;Thomas Silberberger;4-4-2;2446
12;13;Thomas Silberberger;4-4-2;2446
13;14;Thomas Silberberger;4-4-2;2446
14;15;Thomas Silberberger;4-4-2;2446
15;16;Martin Svejnoha;4-4-2;2446
16;17;Thomas Silberberger;4-4-2;2446
17;18;Thomas Silberberger;4-4-2;2446
18;19;Thomas Silberberger;4-4-2;2446
19;20;Thomas Silberberger;4-4-2;2446
20;21;Thomas Silberberger;4-4-2;2446
21;22;Thomas Silberberger;4-4-2;2446
22;23;Thomas Silberberger;4-4-2;2446
23;24;Thomas Silberberger;4-4-2;2446
24;25;Thomas Silberberger;4-4-1-1;2446
25;26;Thomas Silberberger;4-4-1-1;2446
26;27;Thomas Silberberger;4-4-1-1;2446
27;28;Thomas Silberberger;4-4-1-1;2446
28;29;Thomas Silberberger;5-3-2;2446
29;30;Thomas Silberberger;4-4-2;2446
30;31;Thomas Silberberger;4-4-2;2446
31;32;Thomas Silberberger;4-4-1-1;2446
