;jor;coach;system;teamid
0;1;David Linarès;4-2-3-1;2969
1;2;David Linarès;4-2-3-1;2969
2;3;David Linarès;4-2-3-1;2969
3;4;David Linarès;3-4-1-2;2969
4;5;David Linarès;4-4-2;2969
5;6;Patrice Garande;3-4-1-2;2969
6;7;Patrice Garande;4-4-2;2969
7;8;Patrice Garande;4-2-3-1;2969
8;9;Patrice Garande;3-4-1-2;2969
9;10;Patrice Garande;4-2-3-1;2969
10;11;Patrice Garande;3-5-2;2969
11;12;Patrice Garande;4-4-2;2969
12;13;Patrice Garande;4-3-1-2;2969
13;14;Patrice Garande;4-2-3-1;2969
14;15;Patrice Garande;4-2-3-1;2969
15;16;Patrice Garande;4-2-3-1;2969
16;17;Patrice Garande;4-3-3;2969
17;18;Patrice Garande;4-2-3-1;2969
18;19;Patrice Garande;4-2-3-1;2969
19;20;Patrice Garande;4-2-3-1;2969
20;21;Patrice Garande;4-2-3-1;2969
21;22;Patrice Garande;4-2-3-1;2969
22;23;Patrice Garande;3-5-2;2969
23;24;Patrice Garande;4-2-3-1;2969
24;25;Patrice Garande;4-4-1-1;2969
25;26;Patrice Garande;4-2-3-1;2969
26;27;Patrice Garande;4-4-2;2969
27;28;Patrice Garande;4-1-3-2;2969
28;29;Patrice Garande;5-3-2;2969
29;30;Patrice Garande;5-3-2;2969
30;31;Patrice Garande;5-3-2;2969
31;32;Patrice Garande;5-3-2;2969
32;33;Patrice Garande;3-5-2;2969
33;34;Patrice Garande;3-5-2;2969
34;35;Patrice Garande;4-2-3-1;2969
35;36;Patrice Garande;4-2-3-1;2969
36;37;Patrice Garande;4-3-3;2969
37;38;Patrice Garande;3-4-1-2;2969
