;jor;coach;system;teamid
0;1;Fran Escribá;3-5-2;1531
1;2;Fran Escribá;3-1-4-2;1531
2;3;Fran Escribá;3-5-2;1531
3;4;Fran Escribá;3-5-2;1531
4;5;Fran Escribá;3-5-2;1531
5;6;Fran Escribá;3-4-1-2;1531
6;7;Fran Escribá;4-4-2;1531
7;8;Fran Escribá;3-5-2;1531
8;9;Fran Escribá;4-4-2;1531
9;10;Fran Escribá;4-4-2;1531
10;11;Fran Escribá;4-4-2;1531
11;12;Fran Escribá;4-4-1-1;1531
12;13;Fran Escribá;4-4-2;1531
13;14;Fran Escribá;3-5-2;1531
14;15;Sergio Mantecón;4-4-2;1531
15;16;Francisco Rodríguez;4-4-2;1531
16;17;Francisco Rodríguez;4-4-2;1531
17;18;Francisco Rodríguez;4-4-2;1531
18;19;Francisco Rodríguez;4-2-3-1;1531
19;20;Francisco Rodríguez;4-4-2;1531
20;21;Francisco Rodríguez;4-4-2;1531
21;22;Francisco Rodríguez;4-4-2;1531
22;23;Francisco Rodríguez;4-4-2;1531
23;24;Francisco Rodríguez;4-4-2;1531
24;25;Francisco Rodríguez;4-4-2;1531
25;26;Francisco Rodríguez;4-4-2;1531
26;27;Francisco Rodríguez;4-4-2;1531
27;28;Francisco Rodríguez;4-4-2;1531
28;29;Francisco Rodríguez;4-4-2;1531
29;30;Francisco Rodríguez;4-4-2;1531
30;31;Francisco Rodríguez;4-4-2;1531
31;32;Francisco Rodríguez;5-4-1;1531
32;33;Francisco Rodríguez;5-4-1;1531
33;34;Francisco Rodríguez;5-4-1;1531
34;35;Francisco Rodríguez;4-3-3;1531
35;36;Francisco Rodríguez;4-2-3-1;1531
36;37;Francisco Rodríguez;5-3-2;1531
37;38;Francisco Rodríguez;3-4-2-1;1531
