;jor;coach;system;teamid
0;1;Russell Martin;5-3-2;2288
1;2;Russell Martin;5-3-2;2288
2;3;Russell Martin;3-4-2-1;2288
3;4;Russell Martin;3-5-2;2288
4;5;Russell Martin;3-5-2;2288
5;6;Russell Martin;3-4-2-1;2288
6;7;Russell Martin;3-4-2-1;2288
7;8;Russell Martin;3-4-2-1;2288
8;9;Russell Martin;3-4-2-1;2288
9;10;Russell Martin;3-4-2-1;2288
10;11;Russell Martin;3-4-2-1;2288
11;12;Russell Martin;3-4-2-1;2288
12;13;Russell Martin;3-4-2-1;2288
13;14;Russell Martin;3-4-2-1;2288
14;15;Russell Martin;3-4-2-1;2288
15;16;Russell Martin;3-4-2-1;2288
16;17;Russell Martin;3-4-2-1;2288
17;18;Russell Martin;3-4-2-1;2288
18;19;Russell Martin;3-4-2-1;2288
19;20;Russell Martin;3-4-2-1;2288
20;21;Russell Martin;3-5-2;2288
21;22;Russell Martin;3-4-2-1;2288
22;23;Russell Martin;5-4-1;2288
23;24;Russell Martin;5-4-1;2288
24;25;Russell Martin;3-4-2-1;2288
25;26;Russell Martin;4-4-2;2288
26;27;Russell Martin;3-4-2-1;2288
27;28;Russell Martin;3-4-2-1;2288
28;29;Russell Martin;3-4-2-1;2288
29;30;Russell Martin;3-5-2;2288
30;31;Russell Martin;3-4-2-1;2288
31;32;Russell Martin;3-4-3;2288
32;33;Russell Martin;3-4-2-1;2288
33;34;Russell Martin;4-4-2;2288
34;35;Russell Martin;3-4-1-2;2288
35;36;Russell Martin;5-4-1;2288
36;37;Russell Martin;4-4-2;2288
37;38;Russell Martin;3-5-2;2288
38;39;Russell Martin;3-5-2;2288
39;40;Russell Martin;3-4-1-2;2288
40;41;Russell Martin;3-4-3;2288
41;42;Russell Martin;3-4-3;2288
42;43;Russell Martin;3-4-1-2;2288
43;44;Russell Martin;3-4-3;2288
44;45;Russell Martin;4-4-2;2288
45;46;Russell Martin;3-4-3;2288
