;jor;coach;system;teamid
0;1;Xabi Alonso;4-3-3;9899
1;2;Xabi Alonso;4-3-3;9899
2;3;Xabi Alonso;4-3-3;9899
3;4;Xabi Alonso;4-4-2;9899
4;5;Xabi Alonso;4-3-3;9899
5;6;Xabi Alonso;4-4-2;9899
6;7;Xabi Alonso;3-4-1-2;9899
7;8;Xabi Alonso;4-4-2;9899
8;9;Xabi Alonso;4-3-3;9899
9;10;Xabi Alonso;4-2-3-1;9899
10;11;Xabi Alonso;4-3-3;9899
11;12;Xabi Alonso;4-3-3;9899
12;13;Xabi Alonso;4-2-3-1;9899
13;14;Xabi Alonso;4-3-3;9899
14;15;Xabi Alonso;4-2-3-1;9899
15;16;Xabi Alonso;3-4-2-1;9899
16;17;Xabi Alonso;4-3-3;9899
17;18;Xabi Alonso;3-4-2-1;9899
18;19;Xabi Alonso;3-4-2-1;9899
19;20;Xabi Alonso;3-4-3;9899
20;21;Xabi Alonso;4-2-3-1;9899
21;22;Xabi Alonso;4-3-3;9899
22;23;Xabi Alonso;4-3-3;9899
23;24;Xabi Alonso;4-2-3-1;9899
24;25;Xabi Alonso;3-4-2-1;9899
25;26;Xabi Alonso;4-4-2;9899
26;27;Xabi Alonso;4-3-3;9899
27;28;Xabi Alonso;4-3-3;9899
28;29;Xabi Alonso;3-4-2-1;9899
29;30;Xabi Alonso;4-3-3;9899
30;31;Xabi Alonso;4-3-3;9899
31;32;Xabi Alonso;4-3-3;9899
32;33;Xabi Alonso;3-4-2-1;9899
33;34;Xabi Alonso;4-3-3;9899
34;35;Xabi Alonso;5-3-2;9899
35;36;Xabi Alonso;3-1-4-2;9899
36;37;Xabi Alonso;4-3-3;9899
37;38;Xabi Alonso;5-3-2;9899
38;39;Xabi Alonso;3-4-3;9899
39;40;Xabi Alonso;3-4-3;9899
40;41;Xabi Alonso;3-4-3;9899
41;42;Xabi Alonso;4-3-3;9899
