;jor;coach;system;teamid
0;1;Dominik Thalhammer;3-4-3;413
1;2;Dominik Thalhammer;5-4-1;413
2;3;Dominik Thalhammer;3-5-2;413
3;4;Dominik Thalhammer;5-4-1;413
4;5;Dominik Thalhammer;3-4-3;413
5;6;Dominik Thalhammer;3-4-3;413
6;7;Dominik Thalhammer;5-4-1;413
7;8;Andreas Wieland;4-3-3;413
8;9;Andreas Wieland;3-4-3;413
9;10;Andreas Wieland;5-4-1;413
10;11;Andreas Wieland;3-4-3;413
11;12;Andreas Wieland;4-2-3-1;413
12;13;Andreas Wieland;4-2-3-1;413
13;14;Andreas Wieland;4-2-3-1;413
14;15;Andreas Wieland;4-2-3-1;413
15;16;Andreas Wieland;4-2-3-1;413
16;17;Andreas Wieland;4-2-3-1;413
17;18;Andreas Wieland;4-3-3;413
18;19;Andreas Wieland;4-2-3-1;413
19;20;Andreas Wieland;4-2-3-1;413
20;21;Andreas Wieland;4-2-3-1;413
21;22;Andreas Wieland;4-2-3-1;413
22;23;Andreas Wieland;4-2-3-1;413
23;24;René Gartler;4-2-3-1;413
24;25;Andreas Wieland;4-2-3-1;413
25;26;Andreas Wieland;4-2-3-1;413
26;27;Andreas Wieland;3-4-3;413
27;28;Andreas Wieland;3-4-3;413
28;29;Andreas Wieland;3-4-3;413
29;30;Dietmar Kühbauer;4-2-3-1;413
30;31;Dietmar Kühbauer;3-4-3;413
31;32;Dietmar Kühbauer;4-2-3-1;413
