;jor;coach;system;teamid
0;1;Bülent Uygun;4-2-3-1;126
1;2;Bülent Uygun;4-2-3-1;126
2;3;Bülent Uygun;4-1-4-1;126
3;4;Bülent Uygun;4-2-3-1;126
4;5;Bülent Uygun;4-2-3-1;126
5;6;Bülent Uygun;4-2-3-1;126
6;7;Hamza Hamzaoglu;4-2-3-1;126
7;8;Hamza Hamzaoglu;4-2-3-1;126
8;9;Hamza Hamzaoglu;4-2-3-1;126
9;10;Hamza Hamzaoglu;4-1-4-1;126
10;11;Hamza Hamzaoglu;4-2-3-1;126
11;12;Hamza Hamzaoglu;4-2-3-1;126
12;13;Hamza Hamzaoglu;4-2-3-1;126
13;14;Hamza Hamzaoglu;4-2-3-1;126
14;15;Hamza Hamzaoglu;4-2-3-1;126
15;16;Hamza Hamzaoglu;4-4-2;126
16;17;Hamza Hamzaoglu;4-2-3-1;126
17;18;Hamza Hamzaoglu;4-2-3-1;126
18;19;Hamza Hamzaoglu;4-2-3-1;126
19;20;Hamza Hamzaoglu;4-2-3-1;126
20;21;Hamza Hamzaoglu;4-2-3-1;126
21;22;Hamza Hamzaoglu;4-4-2;126
22;23;Hamza Hamzaoglu;4-4-2;126
23;24;Hamza Hamzaoglu;4-4-2;126
24;25;Hamza Hamzaoglu;4-2-3-1;126
25;26;Hamza Hamzaoglu;4-2-3-1;126
26;27;Bülent Korkmaz;4-2-3-1;126
27;28;Bülent Korkmaz;4-1-4-1;126
28;29;Bülent Korkmaz;4-2-3-1;126
29;30;Bülent Korkmaz;4-2-3-1;126
30;31;Bülent Korkmaz;4-2-3-1;126
31;32;Bülent Korkmaz;4-2-3-1;126
32;33;Bülent Korkmaz;4-2-3-1;126
33;34;Bülent Korkmaz;4-2-3-1;126
34;35;Bülent Korkmaz;4-1-4-1;126
35;36;Bülent Korkmaz;4-1-4-1;126
36;37;Bülent Korkmaz;4-1-4-1;126
37;38;Bülent Korkmaz;4-4-2;126
