;jor;coach;system;teamid
0;1;Nenad Bjelica;4-3-3;327
1;2;Nenad Bjelica;4-3-3;327
2;3;Nenad Bjelica;3-5-2;327
3;4;Nenad Bjelica;3-5-2;327
4;5;Nenad Bjelica;3-4-1-2;327
5;6;Nenad Bjelica;5-4-1;327
6;7;Nenad Bjelica;3-4-1-2;327
7;8;Nenad Bjelica;4-2-3-1;327
8;9;Nenad Bjelica;4-3-3;327
9;10;Nenad Bjelica;4-2-3-1;327
10;11;Nenad Bjelica;4-2-3-1;327
11;12;Nenad Bjelica;4-1-4-1;327
12;13;Nenad Bjelica;4-4-2;327
13;14;Nenad Bjelica;3-5-2;327
14;15;Nenad Bjelica;4-2-3-1;327
15;16;Nenad Bjelica;4-2-3-1;327
16;17;Nenad Bjelica;4-2-3-1;327
17;18;Nenad Bjelica;4-2-3-1;327
18;19;Nenad Bjelica;4-2-3-1;327
19;20;Nenad Bjelica;3-4-2-1;327
20;21;Rene Poms;4-2-3-1;327
21;22;Nenad Bjelica;4-3-3;327
22;23;Nenad Bjelica;4-2-3-1;327
23;24;Nenad Bjelica;4-1-4-1;327
24;25;Nenad Bjelica;3-4-1-2;327
25;26;Nenad Bjelica;4-2-3-1;327
26;27;Nenad Bjelica;4-2-3-1;327
27;28;Nenad Bjelica;4-2-3-1;327
28;29;Nenad Bjelica;4-2-3-1;327
29;30;Nenad Bjelica;4-2-3-1;327
30;31;Nenad Bjelica;4-2-3-1;327
31;32;Nenad Bjelica;4-2-3-1;327
32;33;Nenad Bjelica;4-2-3-1;327
33;34;Nenad Bjelica;4-2-3-1;327
34;35;Nenad Bjelica;4-2-3-1;327
35;36;Nenad Bjelica;4-2-3-1;327
