;jor;coach;system;teamid
0;1;Dariusz Zuraw;4-2-3-1;168
1;2;Dariusz Zuraw;4-2-3-1;168
2;3;Dariusz Zuraw;3-5-2;168
3;4;Dariusz Zuraw;4-2-3-1;168
4;5;Dariusz Zuraw;4-2-3-1;168
5;6;Dariusz Zuraw;4-3-3;168
6;7;Dariusz Zuraw;4-3-3;168
7;8;Dariusz Zuraw;4-3-3;168
8;9;Dariusz Zuraw;4-3-3;168
9;10;Dariusz Zuraw;4-2-3-1;168
10;11;Dariusz Zuraw;4-3-3;168
11;12;Dariusz Zuraw;4-2-3-1;168
12;13;Dariusz Zuraw;4-2-3-1;168
13;14;Dariusz Zuraw;4-2-3-1;168
14;15;Dariusz Zuraw;4-2-3-1;168
15;16;Dariusz Zuraw;4-2-3-1;168
16;17;Dariusz Zuraw;3-5-2;168
17;18;Dariusz Zuraw;3-5-2;168
18;19;Pawel Karmelita;3-4-2-1;168
19;20;Piotr Stokowiec;4-3-3;168
20;21;Piotr Stokowiec;4-1-4-1;168
21;22;Piotr Stokowiec;4-3-3;168
22;23;Piotr Stokowiec;4-3-3;168
23;24;Piotr Stokowiec;4-3-3;168
24;25;Piotr Stokowiec;4-3-3;168
25;26;Piotr Stokowiec;4-1-4-1;168
26;27;Piotr Stokowiec;4-2-3-1;168
27;28;Piotr Stokowiec;4-3-3;168
28;29;Piotr Stokowiec;4-3-3;168
29;30;Piotr Stokowiec;4-3-3;168
30;31;Piotr Stokowiec;4-2-3-1;168
31;32;Piotr Stokowiec;4-2-3-1;168
32;33;Piotr Stokowiec;4-2-3-1;168
33;34;Piotr Stokowiec;4-1-4-1;168
