;jor;coach;system;teamid
0;1;Luca D'Angelo;4-4-2;4172
1;2;Luca D'Angelo;4-4-2;4172
2;3;Luca D'Angelo;4-3-2-1;4172
3;4;Luca D'Angelo;4-3-1-2;4172
4;5;Luca D'Angelo;4-3-3;4172
5;6;Luca D'Angelo;4-3-2-1;4172
6;7;Luca D'Angelo;4-2-3-1;4172
7;8;Luca D'Angelo;4-4-2;4172
8;9;Luca D'Angelo;4-3-1-2;4172
9;10;Luca D'Angelo;4-2-3-1;4172
10;11;Luca D'Angelo;4-3-1-2;4172
11;12;Luca D'Angelo;4-3-1-2;4172
12;13;Luca D'Angelo;4-4-2;4172
13;14;Luca D'Angelo;4-3-1-2;4172
14;15;Luca D'Angelo;4-3-2-1;4172
15;16;Luca D'Angelo;4-3-1-2;4172
16;17;Luca D'Angelo;4-3-2-1;4172
17;18;Luca D'Angelo;4-3-2-1;4172
18;19;Luca D'Angelo;4-3-1-2;4172
19;20;Luca D'Angelo;4-4-2;4172
20;21;Luca D'Angelo;4-3-3;4172
21;22;Luca D'Angelo;4-3-1-2;4172
22;23;Luca D'Angelo;4-3-1-2;4172
23;24;Luca D'Angelo;4-3-3;4172
24;25;Luca D'Angelo;4-3-1-2;4172
25;26;Luca D'Angelo;4-3-3;4172
26;27;Luca D'Angelo;4-3-1-2;4172
27;28;Luca D'Angelo;4-3-1-2;4172
28;29;Luca D'Angelo;4-3-1-2;4172
29;30;Luca D'Angelo;4-3-1-2;4172
30;31;Luca D'Angelo;4-3-1-2;4172
31;32;Luca D'Angelo;4-3-1-2;4172
32;33;Luca D'Angelo;4-3-1-2;4172
33;34;Luca D'Angelo;3-5-2;4172
34;35;Luca D'Angelo;4-3-1-2;4172
35;36;Luca D'Angelo;4-3-1-2;4172
36;37;Luca D'Angelo;4-2-3-1;4172
37;38;Luca D'Angelo;4-3-1-2;4172
