;jor;coach;system;teamid
0;1;Czeslaw Michniewicz;4-2-3-1;255
1;2;Czeslaw Michniewicz;5-4-1;255
2;3;Aleksandar Vukovic;3-4-1-2;255
3;4;Czeslaw Michniewicz;3-4-2-1;255
4;5;Aleksandar Vukovic;4-2-3-1;255
5;6;Czeslaw Michniewicz;3-4-2-1;255
6;7;Czeslaw Michniewicz;3-4-2-1;255
7;8;Czeslaw Michniewicz;3-3-3-1;255
8;9;Czeslaw Michniewicz;4-3-3;255
9;10;Czeslaw Michniewicz;3-4-2-1;255
10;11;Czeslaw Michniewicz;4-2-3-1;255
11;12;Czeslaw Michniewicz;4-3-1-2;255
12;13;Marek Golebiewski;3-4-2-1;255
13;14;Marek Golebiewski;4-3-3;255
14;15;Marek Golebiewski;3-4-2-1;255
15;16;Marek Golebiewski;4-1-4-1;255
16;17;Marek Golebiewski;4-1-4-1;255
17;18;Marek Golebiewski;4-2-3-1;255
18;19;Aleksandar Vukovic;3-4-2-1;255
19;20;Aleksandar Vukovic;3-5-2;255
20;21;Aleksandar Vukovic;3-4-2-1;255
21;22;Aleksandar Vukovic;3-4-2-1;255
22;23;Aleksandar Vukovic;4-2-3-1;255
23;24;Aleksandar Vukovic;4-2-3-1;255
24;25;Aleksandar Vukovic;4-2-3-1;255
25;26;Aleksandar Vukovic;4-2-3-1;255
26;27;Aleksandar Vukovic;4-2-3-1;255
27;28;Aleksandar Vukovic;4-2-3-1;255
28;29;Aleksandar Vukovic;4-2-3-1;255
29;30;Aleksandar Vukovic;4-2-3-1;255
30;31;Aleksandar Vukovic;4-2-3-1;255
31;32;Aleksandar Vukovic;4-2-3-1;255
32;33;Aleksandar Vukovic;4-2-3-1;255
33;34;Aleksandar Vukovic;4-2-3-1;255
