;jor;coach;system;teamid
0;1;Igor Bondzulic;4-2-3-1;33328
1;2;Igor Bondzulic;4-2-3-1;33328
2;3;Igor Bondzulic;4-2-3-1;33328
3;4;Igor Bondzulic;4-2-3-1;33328
4;5;Dusan Djordjevic;4-2-3-1;33328
5;6;Igor Bondzulic;4-2-3-1;33328
6;7;Igor Bondzulic;4-2-3-1;33328
7;8;Igor Bondzulic;3-4-2-1;33328
8;9;Igor Bondzulic;4-2-3-1;33328
9;10;Dusan Djordjevic;4-2-3-1;33328
10;11;Dusan Djordjevic;4-2-3-1;33328
11;12;Dusan Djordjevic;4-2-3-1;33328
12;13;Dusan Djordjevic;4-1-4-1;33328
13;14;Dusan Djordjevic;4-2-3-1;33328
14;15;Dusan Djordjevic;4-2-3-1;33328
15;16;Dusan Djordjevic;3-4-3;33328
16;17;Dusan Djordjevic;3-4-3;33328
17;18;Dusan Djordjevic;4-2-3-1;33328
18;19;Dusan Djordjevic;3-5-2;33328
19;20;Dusan Djordjevic;3-4-2-1;33328
20;21;Dusan Djordjevic;3-5-2;33328
21;22;Dusan Djordjevic;4-2-3-1;33328
22;23;Dusan Djordjevic;4-2-3-1;33328
23;24;Dusan Djordjevic;3-5-2;33328
24;25;Dusan Djordjevic;3-5-2;33328
25;26;Dusan Djordjevic;4-4-2;33328
26;27;Dusan Djordjevic;4-2-3-1;33328
27;28;Dusan Djordjevic;3-5-2;33328
28;29;Dusan Djordjevic;4-1-4-1;33328
29;30;Dusan Djordjevic;4-2-3-1;33328
