;jor;coach;system;teamid
0;1;Ole Werner;4-1-4-1;269
1;2;Ole Werner;4-3-3;269
2;3;Ole Werner;4-3-3;269
3;4;Ole Werner;4-3-3;269
4;5;Ole Werner;4-3-3;269
5;6;Ole Werner;4-3-3;269
6;7;Ole Werner;4-3-3;269
7;8;Dirk Bremser;4-3-3;269
8;9;Dirk Bremser;4-3-3;269
9;10;Marcel Rapp;3-1-4-2;269
10;11;Marcel Rapp;4-3-3;269
11;12;Marcel Rapp;4-3-3;269
12;13;Marcel Rapp;4-3-3;269
13;14;Marcel Rapp;4-3-3;269
14;15;Marcel Rapp;4-1-4-1;269
15;16;Marcel Rapp;4-3-3;269
16;17;Marcel Rapp;4-3-3;269
17;18;Marcel Rapp;3-5-2;269
18;19;Marcel Rapp;3-4-1-2;269
19;20;Marcel Rapp;3-4-1-2;269
20;21;Marcel Rapp;3-4-1-2;269
21;22;Marcel Rapp;3-1-4-2;269
22;23;Marcel Rapp;3-1-4-2;269
23;24;Marcel Rapp;3-1-4-2;269
24;25;Marcel Rapp;3-5-2;269
25;26;Marcel Rapp;3-1-4-2;269
26;27;Marcel Rapp;4-1-4-1;269
27;28;Marcel Rapp;4-1-4-1;269
28;29;Marcel Rapp;4-1-4-1;269
29;30;Marcel Rapp;4-1-4-1;269
30;31;Marcel Rapp;4-1-4-1;269
31;32;Marcel Rapp;3-4-1-2;269
32;33;Marcel Rapp;3-5-2;269
33;34;Marcel Rapp;3-5-2;269
