;jor;coach;system;teamid
0;1;Gary Rowett;3-5-2;1028
1;2;Gary Rowett;3-5-2;1028
2;3;Gary Rowett;3-5-2;1028
3;4;Gary Rowett;5-3-2;1028
4;5;Gary Rowett;3-5-2;1028
5;6;Gary Rowett;3-4-3;1028
6;7;Gary Rowett;3-4-3;1028
7;8;Gary Rowett;5-4-1;1028
8;9;Gary Rowett;5-4-1;1028
9;10;Gary Rowett;5-3-2;1028
10;11;Gary Rowett;5-4-1;1028
11;12;Gary Rowett;5-4-1;1028
12;13;Gary Rowett;5-4-1;1028
13;14;Gary Rowett;5-4-1;1028
14;15;Gary Rowett;3-4-3;1028
15;16;Gary Rowett;4-3-3;1028
16;17;Gary Rowett;3-4-3;1028
17;18;Gary Rowett;3-4-3;1028
18;19;Gary Rowett;5-4-1;1028
19;20;Gary Rowett;3-4-1-2;1028
20;21;Gary Rowett;3-4-1-2;1028
21;22;Gary Rowett;5-3-2;1028
22;23;Gary Rowett;5-4-1;1028
23;24;Gary Rowett;5-3-2;1028
24;25;Gary Rowett;5-3-2;1028
25;26;Gary Rowett;5-3-2;1028
26;27;Gary Rowett;5-4-1;1028
27;28;Gary Rowett;3-5-2;1028
28;29;Gary Rowett;5-4-1;1028
29;30;Gary Rowett;3-4-1-2;1028
30;31;Gary Rowett;5-3-2;1028
31;32;Gary Rowett;3-4-1-2;1028
32;33;Gary Rowett;5-4-1;1028
33;34;Gary Rowett;3-4-1-2;1028
34;35;Gary Rowett;5-3-2;1028
35;36;Gary Rowett;3-4-1-2;1028
36;37;Gary Rowett;3-4-1-2;1028
37;38;Gary Rowett;3-4-3;1028
38;39;Gary Rowett;5-4-1;1028
39;40;Gary Rowett;5-3-2;1028
40;41;Gary Rowett;3-4-1-2;1028
41;42;Gary Rowett;3-4-1-2;1028
42;43;Gary Rowett;5-4-1;1028
43;44;Gary Rowett;3-4-3;1028
44;45;Gary Rowett;3-4-3;1028
45;46;Gary Rowett;4-4-2;1028
