;jor;coach;system;teamid
0;1;Alexandru Pelici;4-4-1-1;11390
1;2;Alexandru Pelici;4-4-1-1;11390
2;3;Alexandru Pelici;3-4-3;11390
3;4;Alexandru Pelici;3-4-3;11390
4;5;Alexandru Pelici;3-4-3;11390
5;6;Alexandru Pelici;3-4-3;11390
6;7;Alexandru Pelici;3-4-3;11390
7;8;Alexandru Pelici;3-4-3;11390
8;9;Alexandru Pelici;3-4-3;11390
9;10;Alexandru Pelici;4-2-3-1;11390
10;11;Alexandru Pelici;3-4-3;11390
11;12;Alexandru Pelici;3-5-2;11390
12;13;Alexandru Pelici;3-4-3;11390
13;14;Alexandru Pelici;3-5-2;11390
14;15;Alexandru Pelici;3-4-3;11390
15;16;Alexandru Pelici;3-4-3;11390
16;17;Alexandru Pelici;3-4-3;11390
17;18;Alexandru Pelici;3-4-3;11390
18;19;Alexandru Pelici;3-5-2;11390
19;20;Alexandru Pelici;3-4-3;11390
20;21;Alexandru Pelici;3-4-3;11390
21;22;Alexandru Pelici;3-4-3;11390
22;23;Alexandru Pelici;3-4-3;11390
23;24;Alexandru Pelici;3-4-3;11390
24;25;Alexandru Pelici;3-4-3;11390
25;26;Alexandru Pelici;3-4-3;11390
26;27;Alexandru Pelici;3-4-3;11390
27;28;Alexandru Pelici;3-4-3;11390
28;29;Alexandru Pelici;3-4-3;11390
29;30;Alexandru Pelici;3-4-3;11390
