;jor;coach;system;teamid
0;1;Fernando Gago;4-3-3;1444
1;2;Fernando Gago;4-3-3;1444
2;3;Fernando Gago;4-3-3;1444
3;4;Fernando Gago;5-3-2;1444
4;5;Fernando Gago;4-3-3;1444
5;6;Fernando Gago;4-3-3;1444
6;7;Fernando Gago;4-3-3;1444
7;8;Fernando Gago;4-3-3;1444
8;9;Fernando Gago;4-3-3;1444
9;10;Fernando Gago;4-3-3;1444
10;11;Fernando Gago;4-3-3;1444
11;12;Fernando Gago;4-3-3;1444
12;13;Fernando Gago;4-3-3;1444
13;14;Fernando Gago;4-3-3;1444
14;15;Fernando Gago;4-3-3;1444
15;16;Fernando Gago;4-3-3;1444
16;17;Fernando Gago;4-3-3;1444
17;18;Fernando Gago;4-3-3;1444
18;19;Fernando Gago;4-3-3;1444
19;20;Fernando Gago;4-3-3;1444
20;21;Fernando Gago;4-3-3;1444
21;22;Fernando Gago;4-3-3;1444
22;23;Fernando Gago;4-3-3;1444
23;24;Fernando Gago;4-3-3;1444
24;25;Fernando Gago;4-3-3;1444
25;26;Fernando Gago;4-3-3;1444
26;27;Fernando Gago;4-3-3;1444
