;jor;coach;system;teamid
0;1;Vladimir Buac;4-2-3-1;15276
1;2;Vladimir Buac;4-2-3-1;15276
2;3;Vladimir Buac;4-2-3-1;15276
3;4;Vladimir Buac;4-2-3-1;15276
4;5;Vladimir Buac;4-2-3-1;15276
5;6;Vladimir Buac;4-2-3-1;15276
6;7;Vladimir Buac;4-2-3-1;15276
7;8;Vladimir Buac;4-2-3-1;15276
8;9;Vladimir Buac;4-2-3-1;15276
9;10;Vladimir Buac;4-2-3-1;15276
10;11;Vladimir Buac;3-4-3;15276
11;12;Vladimir Buac;4-2-3-1;15276
12;13;Vladimir Gacinovic;4-2-3-1;15276
13;14;Vladimir Gacinovic;3-4-3;15276
14;15;Vladimir Gacinovic;4-2-3-1;15276
15;16;Vladimir Gacinovic;3-4-3;15276
16;17;Vladimir Gacinovic;3-4-3;15276
17;18;Vladimir Gacinovic;4-2-3-1;15276
18;19;Vladimir Gacinovic;4-4-2;15276
19;20;Vladimir Gacinovic;4-2-3-1;15276
20;21;Vladimir Gacinovic;4-2-3-1;15276
21;22;Vladimir Gacinovic;4-2-3-1;15276
22;23;Nebojša Vučković;4-3-3;15276
23;24;Nebojša Vučković;4-3-3;15276
24;25;Nebojša Vučković;4-3-3;15276
25;26;Nebojša Vučković;4-3-3;15276
26;27;Nebojša Vučković;4-3-3;15276
27;28;Nebojša Vučković;4-3-3;15276
28;29;Nebojša Vučković;4-3-3;15276
29;30;Nebojša Vučković;4-4-2;15276
