;jor;coach;system;teamid
0;1;Marquinhos Santos;4-1-4-1;2863
1;2;Vagner Mancini;4-1-4-1;2863
2;3;Vagner Mancini;4-1-4-1;2863
3;4;Vagner Mancini;4-1-4-1;2863
4;5;Vagner Mancini;4-1-4-1;2863
5;6;Vagner Mancini;3-1-4-2;2863
6;7;Vagner Mancini;4-4-2;2863
7;8;Vagner Mancini;4-1-4-1;2863
8;9;Vagner Mancini;4-1-4-1;2863
9;10;Vagner Mancini;4-1-4-1;2863
10;11;Vagner Mancini;4-1-4-1;2863
11;12;Vagner Mancini;4-1-4-1;2863
12;13;Vagner Mancini;4-1-4-1;2863
13;14;Vagner Mancini;4-1-4-1;2863
14;15;Vagner Mancini;4-1-4-1;2863
15;16;Vagner Mancini;4-1-4-1;2863
16;17;Vagner Mancini;4-1-4-1;2863
17;18;Vagner Mancini;4-3-3;2863
18;19;Vagner Mancini;4-1-4-1;2863
19;20;Vagner Mancini;4-3-3;2863
20;21;Vagner Mancini;4-3-3;2863
21;22;Vagner Mancini;4-3-3;2863
22;23;Vagner Mancini;4-3-3;2863
23;24;Vagner Mancini;4-3-3;2863
24;25;Vagner Mancini;4-3-3;2863
25;26;Vagner Mancini;4-3-3;2863
26;27;Vagner Mancini;4-2-3-1;2863
27;28;Vagner Mancini;4-1-4-1;2863
28;29;Vagner Mancini;4-3-3;2863
29;30;Vagner Mancini;4-3-3;2863
30;31;Vagner Mancini;4-3-3;2863
31;32;Vagner Mancini;4-1-4-1;2863
32;33;Vagner Mancini;4-1-4-1;2863
33;34;Vagner Mancini;4-1-4-1;2863
34;35;Vagner Mancini;4-1-4-1;2863
35;36;Vagner Mancini;4-1-4-1;2863
36;37;Vagner Mancini;4-1-4-1;2863
37;38;Vagner Mancini;4-3-3;2863
