;jor;coach;system;teamid
0;1;Krunoslav Rendulic;4-2-3-1;24575
1;2;Krunoslav Rendulic;4-2-3-1;24575
2;3;Krunoslav Rendulic;4-2-3-1;24575
3;4;Krunoslav Rendulic;4-2-3-1;24575
4;5;Krunoslav Rendulic;5-4-1;24575
5;6;Krunoslav Rendulic;4-2-3-1;24575
6;7;Krunoslav Rendulic;4-2-3-1;24575
7;8;Krunoslav Rendulic;4-2-3-1;24575
8;9;Krunoslav Rendulic;4-2-3-1;24575
9;10;Krunoslav Rendulic;4-2-3-1;24575
10;11;Krunoslav Rendulic;4-2-3-1;24575
11;12;Krunoslav Rendulic;4-2-3-1;24575
12;13;Krunoslav Rendulic;4-2-3-1;24575
13;14;Krunoslav Rendulic;4-2-3-1;24575
14;15;Krunoslav Rendulic;4-3-3;24575
15;16;Krunoslav Rendulic;4-2-3-1;24575
16;17;Krunoslav Rendulic;4-2-3-1;24575
17;18;Krunoslav Rendulic;4-2-3-1;24575
18;19;Krunoslav Rendulic;4-2-3-1;24575
19;20;Krunoslav Rendulic;4-2-3-1;24575
20;21;Krunoslav Rendulic;4-2-3-1;24575
21;22;Krunoslav Rendulic;4-2-3-1;24575
22;23;Krunoslav Rendulic;3-4-3;24575
23;24;Krunoslav Rendulic;3-1-4-2;24575
24;25;Krunoslav Rendulic;4-2-3-1;24575
25;26;Samir Toplak;4-2-3-1;24575
26;27;Samir Toplak;4-2-3-1;24575
27;28;Samir Toplak;4-2-3-1;24575
28;29;Samir Toplak;4-2-3-1;24575
29;30;Samir Toplak;4-2-3-1;24575
30;31;Samir Toplak;4-2-3-1;24575
31;32;Samir Toplak;3-4-3;24575
32;33;Samir Toplak;3-4-3;24575
33;34;Samir Toplak;4-2-3-1;24575
34;35;Samir Toplak;4-2-3-1;24575
35;36;Samir Toplak;4-2-3-1;24575
