;jor;coach;system;teamid
0;1;Andreas Holmberg;3-4-3;3641
1;2;Andreas Holmberg;3-4-3;3641
2;3;Andreas Holmberg;3-4-3;3641
3;4;Andreas Holmberg;4-2-3-1;3641
4;5;Andreas Holmberg;4-2-3-1;3641
5;6;Andreas Holmberg;3-4-3;3641
6;7;Andreas Holmberg;4-2-3-1;3641
7;8;Andreas Holmberg;4-3-3;3641
8;9;Andreas Holmberg;4-3-3;3641
9;10;Andreas Holmberg;4-1-4-1;3641
10;11;Andreas Holmberg;4-3-3;3641
11;12;Andreas Holmberg;4-3-3;3641
12;13;Andreas Holmberg;4-3-3;3641
13;14;Andreas Holmberg;4-2-3-1;3641
14;15;Andreas Holmberg;3-4-3;3641
15;16;Andreas Holmberg;3-4-1-2;3641
16;17;Andreas Holmberg;3-4-3;3641
17;18;Andreas Holmberg;?;3641
18;19;Andreas Holmberg;4-3-3;3641
19;20;Andreas Holmberg;4-2-3-1;3641
20;21;Andreas Holmberg;3-4-3;3641
21;22;Andreas Holmberg;3-5-2;3641
22;23;Andreas Holmberg;3-4-3;3641
23;24;Andreas Holmberg;3-4-3;3641
24;25;Andreas Holmberg;3-4-3;3641
25;26;Andreas Holmberg;4-2-3-1;3641
26;27;Andreas Holmberg;4-2-3-1;3641
27;28;Andreas Holmberg;5-3-2;3641
28;29;Andreas Holmberg;3-4-3;3641
29;30;Andreas Holmberg;3-4-3;3641
