;jor;coach;system;teamid
0;1;Fabián Bustos;4-3-1-2;221
1;2;Fabián Bustos;4-4-2;221
2;3;Fabián Bustos;4-4-2;221
3;4;Fabián Bustos;4-3-1-2;221
4;5;Fabián Bustos;4-2-3-1;221
5;6;Fabián Bustos;4-2-3-1;221
6;7;Fabián Bustos;4-2-3-1;221
7;8;Fabián Bustos;4-3-3;221
8;9;Fabián Bustos;4-3-3;221
9;10;Fabián Bustos;4-2-3-1;221
10;11;Fabián Bustos;4-2-3-1;221
11;12;Fabián Bustos;4-2-3-1;221
12;13;Fabián Bustos;4-2-3-1;221
13;14;Fabián Bustos;4-2-3-1;221
14;15;Marcelo Fernandes;4-2-3-1;221
15;16;Marcelo Fernandes;4-2-3-1;221
16;17;Marcelo Fernandes;4-2-3-1;221
17;18;Lisca;4-2-3-1;221
18;19;Lisca;4-1-4-1;221
19;20;Lisca;4-2-3-1;221
20;21;Lisca;4-2-3-1;221
21;22;Lisca;4-2-3-1;221
22;23;Lisca;4-5-1;221
23;24;Lisca;4-3-3;221
24;25;Lisca;4-3-3;221
25;26;Orlando Ribeiro;4-3-3;221
26;27;Orlando Ribeiro;4-4-2;221
27;28;Orlando Ribeiro;4-4-2;221
28;29;Orlando Ribeiro;4-2-3-1;221
29;30;Orlando Ribeiro;4-2-3-1;221
30;31;Orlando Ribeiro;4-2-3-1;221
31;32;Orlando Ribeiro;4-2-3-1;221
32;33;Orlando Ribeiro;4-2-3-1;221
33;34;Orlando Ribeiro;4-2-3-1;221
34;35;Orlando Ribeiro;4-3-3;221
35;36;Orlando Ribeiro;4-2-3-1;221
36;37;Orlando Ribeiro;4-2-3-1;221
37;38;0;4-2-3-1;221
