;jor;coach;system;teamid
0;1;Mikael Stahre;4-4-2;801
1;2;Mikael Stahre;4-4-2;801
2;3;Mikael Stahre;4-4-2;801
3;4;Mikael Stahre;4-4-2;801
4;5;Mikael Stahre;4-4-2;801
5;6;Mikael Stahre;4-4-2;801
6;7;Mikael Stahre;4-4-2;801
7;8;Mikael Stahre;4-4-2;801
8;9;Mikael Stahre;4-4-2;801
9;10;Mikael Stahre;4-4-2;801
10;11;Mikael Stahre;4-2-3-1;801
11;12;Mikael Stahre;4-4-2;801
12;13;Mikael Stahre;4-4-2;801
13;14;Mikael Stahre;4-2-3-1;801
14;15;Mikael Stahre;4-1-4-1;801
15;16;Mikael Stahre;4-1-4-1;801
16;17;Mikael Stahre;4-3-3;801
17;18;Mikael Stahre;4-3-3;801
18;19;Mikael Stahre;4-3-3;801
19;20;Mikael Stahre;4-4-1-1;801
20;21;Mikael Stahre;?;801
21;22;Mikael Stahre;4-3-3;801
22;23;Mikael Stahre;4-3-3;801
23;24;Mikael Stahre;4-3-3;801
24;25;Mikael Stahre;4-3-3;801
25;26;Mikael Stahre;4-3-3;801
26;27;Mikael Stahre;4-3-3;801
27;28;Mikael Stahre;4-2-3-1;801
28;29;Mikael Stahre;4-4-2;801
29;30;Mikael Stahre;4-3-3;801
