;jor;coach;system;teamid
0;1;Wouter Vrancken;4-4-2;354
1;2;Wouter Vrancken;4-4-2;354
2;3;Wouter Vrancken;4-4-2;354
3;4;Wouter Vrancken;4-2-3-1;354
4;5;Wouter Vrancken;4-2-3-1;354
5;6;Wouter Vrancken;4-2-3-1;354
6;7;Wouter Vrancken;4-2-3-1;354
7;8;Wouter Vrancken;4-2-3-1;354
8;9;Wouter Vrancken;4-2-3-1;354
9;10;Wouter Vrancken;4-2-3-1;354
10;11;Wouter Vrancken;4-2-3-1;354
11;12;Wouter Vrancken;4-2-3-1;354
12;13;Wouter Vrancken;4-2-3-1;354
13;14;Wouter Vrancken;4-2-3-1;354
14;15;Wouter Vrancken;4-2-3-1;354
15;16;Wouter Vrancken;4-2-3-1;354
16;17;Wouter Vrancken;4-5-1;354
17;18;Wouter Vrancken;4-2-3-1;354
18;19;Wouter Vrancken;4-2-3-1;354
19;20;Wouter Vrancken;4-2-3-1;354
20;21;Wouter Vrancken;4-2-3-1;354
21;22;Wouter Vrancken;?;354
22;23;Wouter Vrancken;4-4-2;354
23;24;Wouter Vrancken;4-2-3-1;354
24;25;Wouter Vrancken;4-2-3-1;354
25;26;Wouter Vrancken;4-2-3-1;354
26;27;Wouter Vrancken;4-3-3;354
27;28;Wouter Vrancken;4-2-3-1;354
28;29;Wouter Vrancken;4-2-3-1;354
29;30;Wouter Vrancken;4-2-3-1;354
30;31;Wouter Vrancken;4-2-3-1;354
31;32;Wouter Vrancken;4-2-3-1;354
32;33;Wouter Vrancken;4-2-3-1;354
33;34;Wouter Vrancken;4-2-3-1;354
