;jor;coach;system;teamid
0;1;Bartosz Grzelak;4-4-2;272
1;2;Bartosz Grzelak;4-4-2;272
2;3;Bartosz Grzelak;4-4-2;272
3;4;Bartosz Grzelak;4-4-2;272
4;5;Bartosz Grzelak;4-4-2;272
5;6;Bartosz Grzelak;4-4-2;272
6;7;Bartosz Grzelak;4-4-2;272
7;8;Bartosz Grzelak;4-4-2;272
8;9;Bartosz Grzelak;4-4-2;272
9;10;Bartosz Grzelak;4-4-2;272
10;11;Bartosz Grzelak;4-4-2;272
11;12;Bartosz Grzelak;4-4-2;272
12;13;Bartosz Grzelak;4-4-2;272
13;14;Bartosz Grzelak;4-4-2;272
14;15;Bartosz Grzelak;4-4-2;272
15;16;Bartosz Grzelak;4-4-2;272
16;17;Bartosz Grzelak;3-5-2;272
17;18;Bartosz Grzelak;4-4-2;272
18;19;Henok Goitom;4-2-3-1;272
19;20;Henok Goitom;4-4-2;272
20;21;Henok Goitom;4-2-3-1;272
21;22;Henok Goitom;?;272
22;23;Henok Goitom;4-2-3-1;272
23;24;Henok Goitom;4-2-3-1;272
24;25;Henok Goitom;4-2-3-1;272
25;26;Henok Goitom;4-4-1-1;272
26;27;Peter Wennberg;4-4-2;272
27;28;Peter Wennberg;4-2-3-1;272
28;29;Peter Wennberg;3-4-3;272
29;30;Peter Wennberg;3-1-4-2;272
