;jor;coach;system;teamid
0;1;Omar Daf;4-2-3-1;750
1;2;Omar Daf;4-2-3-1;750
2;3;Omar Daf;4-2-3-1;750
3;4;Omar Daf;4-2-3-1;750
4;5;Omar Daf;4-2-3-1;750
5;6;Omar Daf;4-2-3-1;750
6;7;Omar Daf;4-2-3-1;750
7;8;Omar Daf;4-2-3-1;750
8;9;Omar Daf;4-2-3-1;750
9;10;Omar Daf;4-2-3-1;750
10;11;Omar Daf;4-2-3-1;750
11;12;Omar Daf;4-2-3-1;750
12;13;Omar Daf;4-2-3-1;750
13;14;Omar Daf;4-2-3-1;750
14;15;Omar Daf;4-2-3-1;750
15;16;Omar Daf;4-2-3-1;750
16;17;Omar Daf;4-2-3-1;750
17;18;Omar Daf;4-2-3-1;750
18;19;Omar Daf;4-2-3-1;750
19;20;Omar Daf;4-2-3-1;750
20;21;Omar Daf;4-2-3-1;750
21;22;Omar Daf;4-2-3-1;750
22;23;Omar Daf;4-2-3-1;750
23;24;Omar Daf;4-2-3-1;750
24;25;Omar Daf;4-2-3-1;750
25;26;Omar Daf;4-2-3-1;750
26;27;Omar Daf;4-2-3-1;750
27;28;Omar Daf;4-2-3-1;750
28;29;Omar Daf;4-2-3-1;750
29;30;Omar Daf;4-2-3-1;750
30;31;Omar Daf;4-2-3-1;750
31;32;Omar Daf;4-2-3-1;750
32;33;Omar Daf;4-2-3-1;750
33;34;Omar Daf;4-2-3-1;750
34;35;Omar Daf;4-3-3;750
35;36;Omar Daf;4-2-3-1;750
36;37;Omar Daf;4-2-3-1;750
37;38;Omar Daf;4-3-3;750
