;jor;coach;system;teamid
0;1;Paul Le Guen;4-2-3-1;738
1;2;Paul Le Guen;4-4-2;738
2;3;Paul Le Guen;4-4-2;738
3;4;Paul Le Guen;4-4-2;738
4;5;Paul Le Guen;4-3-3;738
5;6;Paul Le Guen;4-3-3;738
6;7;Paul Le Guen;4-4-2;738
7;8;Paul Le Guen;4-4-2;738
8;9;Paul Le Guen;4-2-3-1;738
9;10;Paul Le Guen;4-4-2;738
10;11;Paul Le Guen;4-4-2;738
11;12;Paul Le Guen;4-4-2;738
12;13;Paul Le Guen;4-4-2;738
13;14;Paul Le Guen;4-4-2;738
14;15;Paul Le Guen;4-2-3-1;738
15;16;Paul Le Guen;4-4-2;738
16;17;Paul Le Guen;5-3-2;738
17;18;Paul Le Guen;3-5-2;738
18;19;Paul Le Guen;3-4-3;738
19;20;Paul Le Guen;3-4-3;738
20;21;Paul Le Guen;3-4-3;738
21;22;Paul Le Guen;3-4-3;738
22;23;Paul Le Guen;3-4-3;738
23;24;Paul Le Guen;3-4-1-2;738
24;25;Paul Le Guen;3-4-1-2;738
25;26;Paul Le Guen;4-2-3-1;738
26;27;Paul Le Guen;4-1-4-1;738
27;28;Paul Le Guen;4-1-4-1;738
28;29;Paul Le Guen;4-4-2;738
29;30;Paul Le Guen;3-4-3;738
30;31;Paul Le Guen;4-1-4-1;738
31;32;Paul Le Guen;4-1-4-1;738
32;33;Paul Le Guen;4-3-1-2;738
33;34;Paul Le Guen;4-3-1-2;738
34;35;Paul Le Guen;4-4-2;738
35;36;Paul Le Guen;4-3-1-2;738
36;37;Paul Le Guen;4-3-1-2;738
37;38;Paul Le Guen;4-3-1-2;738
