;jor;coach;system;teamid
0;1;György Bognár;4-3-3;12163
1;2;György Bognár;4-3-3;12163
2;3;György Bognár;4-3-3;12163
3;4;György Bognár;3-5-2;12163
4;5;György Bognár;3-5-2;12163
5;6;György Bognár;5-3-2;12163
6;7;György Bognár;5-3-2;12163
7;8;György Bognár;3-5-2;12163
8;9;György Bognár;3-5-2;12163
9;10;György Bognár;5-3-2;12163
10;11;György Bognár;3-4-2-1;12163
11;12;György Bognár;4-3-3;12163
12;13;György Bognár;3-5-2;12163
13;14;György Bognár;3-5-2;12163
14;15;György Bognár;3-5-2;12163
15;16;György Bognár;3-5-2;12163
16;17;György Bognár;3-5-2;12163
17;18;György Bognár;4-4-2;12163
18;19;György Bognár;3-5-2;12163
19;20;György Bognár;4-4-2;12163
20;21;György Bognár;3-5-2;12163
21;22;György Bognár;3-5-2;12163
22;23;György Bognár;3-5-2;12163
23;24;György Bognár;3-5-2;12163
24;25;György Bognár;3-5-2;12163
25;26;György Bognár;3-5-2;12163
26;27;György Bognár;3-5-2;12163
27;28;György Bognár;3-5-2;12163
28;29;György Bognár;3-5-2;12163
29;30;György Bognár;3-5-2;12163
30;31;György Bognár;3-5-2;12163
31;32;György Bognár;3-5-2;12163
32;33;György Bognár;3-5-2;12163
