;jor;coach;system;teamid
0;1;Gonzalo García;4-3-3;999
1;2;Gonzalo García;4-3-3;999
2;3;Gonzalo García;4-3-3;999
3;4;Gonzalo García;3-4-2-1;999
4;5;Gonzalo García;4-3-3;999
5;6;Gonzalo García;4-3-3;999
6;7;Gonzalo García;4-2-3-1;999
7;8;Gonzalo García;4-2-3-1;999
8;9;Gonzalo García;4-2-3-1;999
9;10;Gonzalo García;4-2-3-1;999
10;11;Gonzalo García;4-2-3-1;999
11;12;Gonzalo García;4-2-3-1;999
12;13;Gonzalo García;4-3-2-1;999
13;14;Gonzalo García;4-3-3;999
14;15;Gonzalo García;4-3-3;999
15;16;Gonzalo García;4-3-3;999
16;17;Gonzalo García;4-3-3;999
17;18;Gonzalo García;4-2-3-1;999
18;19;Gonzalo García;4-2-3-1;999
19;20;Gonzalo García;3-4-3;999
20;21;Gonzalo García;4-3-3;999
21;22;Gonzalo García;4-3-3;999
22;23;Gonzalo García;4-3-3;999
23;24;Gonzalo García;4-2-3-1;999
24;25;Gonzalo García;4-3-3;999
25;26;Gonzalo García;5-4-1;999
26;27;Gonzalo García;4-3-1-2;999
27;28;Gonzalo García;4-2-3-1;999
28;29;Gonzalo García;3-5-2;999
29;30;Gonzalo García;4-3-3;999
30;31;Gonzalo García;4-3-3;999
31;32;Gonzalo García;4-2-3-1;999
32;33;Gonzalo García;3-4-2-1;999
33;34;Gonzalo García;3-4-1-2;999
34;35;Gonzalo García;3-4-3;999
35;36;0;4-3-3;999
