;jor;coach;system;teamid
0;1;Lee Bowyer;3-5-2;337
1;2;Lee Bowyer;4-4-2;337
2;3;Lee Bowyer;3-4-3;337
3;4;Lee Bowyer;3-4-3;337
4;5;Lee Bowyer;3-4-3;337
5;6;Lee Bowyer;3-4-3;337
6;7;Lee Bowyer;3-4-3;337
7;8;Lee Bowyer;4-4-2;337
8;9;Lee Bowyer;3-5-2;337
9;10;Lee Bowyer;3-4-1-2;337
10;11;Lee Bowyer;3-4-1-2;337
11;12;Lee Bowyer;5-4-1;337
12;13;Lee Bowyer;3-5-2;337
13;14;Lee Bowyer;3-4-2-1;337
14;15;Lee Bowyer;3-4-1-2;337
15;16;Lee Bowyer;3-4-1-2;337
16;17;Lee Bowyer;3-4-1-2;337
17;18;Lee Bowyer;3-4-1-2;337
18;19;Lee Bowyer;3-4-1-2;337
19;20;Lee Bowyer;3-5-2;337
20;21;Lee Bowyer;3-5-2;337
21;22;Lee Bowyer;3-4-1-2;337
22;23;Lee Bowyer;3-5-2;337
23;24;Lee Bowyer;4-1-4-1;337
24;25;Lee Bowyer;4-2-3-1;337
25;26;Lee Bowyer;3-5-2;337
26;27;Lee Bowyer;3-5-2;337
27;28;Lee Bowyer;4-3-3;337
28;29;Lee Bowyer;4-4-2;337
29;30;Lee Bowyer;4-4-2;337
30;31;Lee Bowyer;3-4-1-2;337
31;32;Lee Bowyer;3-4-1-2;337
32;33;Lee Bowyer;4-3-3;337
33;34;Lee Bowyer;4-3-3;337
34;35;Lee Bowyer;4-4-2;337
35;36;Lee Bowyer;3-5-2;337
36;37;Lee Bowyer;3-5-2;337
37;38;Lee Bowyer;3-5-2;337
38;39;Lee Bowyer;3-5-2;337
39;40;Lee Bowyer;3-4-3;337
40;41;Lee Bowyer;3-4-2-1;337
41;42;Lee Bowyer;3-4-1-2;337
42;43;Lee Bowyer;4-4-2;337
43;44;Lee Bowyer;3-4-3;337
44;45;Lee Bowyer;3-4-1-2;337
45;46;Lee Bowyer;4-1-4-1;337
