;jor;coach;system;teamid
0;1;Thierry Laurey;4-1-4-1;10004
1;2;Thierry Laurey;3-5-2;10004
2;3;Thierry Laurey;4-3-3;10004
3;4;Thierry Laurey;4-2-3-1;10004
4;5;Thierry Laurey;3-4-1-2;10004
5;6;Thierry Laurey;4-2-3-1;10004
6;7;Thierry Laurey;4-2-3-1;10004
7;8;Thierry Laurey;4-2-3-1;10004
8;9;Thierry Laurey;5-3-2;10004
9;10;Thierry Laurey;5-3-2;10004
10;11;Thierry Laurey;5-3-2;10004
11;12;Thierry Laurey;4-3-3;10004
12;13;Thierry Laurey;4-4-2;10004
13;14;Thierry Laurey;4-2-3-1;10004
14;15;Thierry Laurey;4-2-3-1;10004
15;16;Thierry Laurey;4-2-3-1;10004
16;17;Thierry Laurey;4-2-3-1;10004
17;18;Thierry Laurey;4-2-3-1;10004
18;19;Thierry Laurey;3-4-1-2;10004
19;20;Thierry Laurey;3-5-2;10004
20;21;Thierry Laurey;3-5-2;10004
21;22;Thierry Laurey;4-2-3-1;10004
22;23;Thierry Laurey;4-2-3-1;10004
23;24;Thierry Laurey;4-2-3-1;10004
24;25;Thierry Laurey;4-2-3-1;10004
25;26;Thierry Laurey;4-2-3-1;10004
26;27;Thierry Laurey;4-2-3-1;10004
27;28;Thierry Laurey;4-3-3;10004
28;29;Thierry Laurey;3-1-4-2;10004
29;30;Thierry Laurey;4-2-3-1;10004
30;31;Thierry Laurey;3-4-1-2;10004
31;32;Thierry Laurey;3-4-1-2;10004
32;33;Thierry Laurey;4-5-1;10004
33;34;Thierry Laurey;4-4-1-1;10004
34;35;Thierry Laurey;4-4-2;10004
35;36;Thierry Laurey;4-4-2;10004
36;37;Thierry Laurey;4-5-1;10004
37;38;Thierry Laurey;4-2-3-1;10004
