;jor;coach;system;teamid
0;1;Gerardo Seoane;4-2-3-1;15
1;2;Gerardo Seoane;4-2-3-1;15
2;3;Gerardo Seoane;4-2-3-1;15
3;4;Gerardo Seoane;4-2-3-1;15
4;5;Gerardo Seoane;4-2-3-1;15
5;6;Gerardo Seoane;4-2-3-1;15
6;7;Gerardo Seoane;4-2-3-1;15
7;8;Gerardo Seoane;4-2-3-1;15
8;9;Gerardo Seoane;4-2-3-1;15
9;10;Gerardo Seoane;3-4-2-1;15
10;11;Gerardo Seoane;4-2-3-1;15
11;12;Gerardo Seoane;4-4-2;15
12;13;Gerardo Seoane;4-2-3-1;15
13;14;Gerardo Seoane;4-2-3-1;15
14;15;Gerardo Seoane;4-2-3-1;15
15;16;Gerardo Seoane;4-2-3-1;15
16;17;Gerardo Seoane;4-2-3-1;15
17;18;Gerardo Seoane;4-2-3-1;15
18;19;Gerardo Seoane;4-2-3-1;15
19;20;Gerardo Seoane;4-2-3-1;15
20;21;Gerardo Seoane;4-2-3-1;15
21;22;Gerardo Seoane;4-2-3-1;15
22;23;Gerardo Seoane;4-2-3-1;15
23;24;Gerardo Seoane;4-2-3-1;15
24;25;Gerardo Seoane;5-3-2;15
25;26;Gerardo Seoane;4-2-3-1;15
26;27;Gerardo Seoane;4-2-3-1;15
27;28;Gerardo Seoane;4-2-3-1;15
28;29;Gerardo Seoane;4-2-3-1;15
29;30;Gerardo Seoane;5-3-2;15
30;31;Gerardo Seoane;4-4-2;15
31;32;Gerardo Seoane;4-4-2;15
32;33;Gerardo Seoane;4-4-2;15
33;34;Gerardo Seoane;4-4-2;15
