;jor;coach;system;teamid
0;1;Dean Klafuric;3-4-1-2;2362
1;2;Dean Klafuric;3-4-3;2362
2;3;Dean Klafuric;3-4-3;2362
3;4;Dean Klafuric;3-1-4-2;2362
4;5;Dean Klafuric;3-4-2-1;2362
5;6;Dean Klafuric;4-3-3;2362
6;7;Dean Klafuric;4-3-3;2362
7;8;Zoran Zekic;3-5-2;2362
8;9;Zoran Zekic;4-2-3-1;2362
9;10;Zoran Zekic;3-4-1-2;2362
10;11;Zoran Zekic;4-2-3-1;2362
11;12;Zoran Zekic;4-1-4-1;2362
12;13;Zoran Zekic;4-3-3;2362
13;14;Zoran Zekic;4-3-1-2;2362
14;15;Zoran Zekic;4-3-3;2362
15;16;Zoran Zekic;4-2-3-1;2362
16;17;Zoran Zekic;5-3-2;2362
17;18;Zoran Zekic;5-3-2;2362
18;19;Zoran Zekic;4-3-1-2;2362
19;20;Zoran Zekic;3-4-3;2362
20;21;Zoran Zekic;3-4-2-1;2362
21;22;Zoran Zekic;3-4-3;2362
22;23;Zoran Zekic;3-4-1-2;2362
23;24;Zoran Zekic;3-4-2-1;2362
24;25;Zoran Zekic;3-4-3;2362
25;26;Zoran Zekic;3-4-1-2;2362
26;27;Zoran Zekic;3-4-1-2;2362
27;28;Zoran Zekic;3-4-2-1;2362
28;29;Zoran Zekic;3-4-1-2;2362
29;30;Zoran Zekic;3-4-3;2362
30;31;Zoran Zekic;4-4-2;2362
31;32;Zoran Zekic;3-4-3;2362
32;33;Zoran Zekic;3-4-1-2;2362
33;34;Zoran Zekic;4-2-3-1;2362
34;35;Zoran Zekic;5-3-2;2362
35;36;Zoran Zekic;4-2-3-1;2362
