;jor;coach;system;teamid
0;1;Igor Osinjkin;4-4-2;2696
1;2;Igor Osinjkin;4-4-2;2696
2;3;Igor Osinjkin;4-4-2;2696
3;4;Igor Osinjkin;4-4-2;2696
4;5;Igor Osinjkin;4-4-2;2696
5;6;Igor Osinjkin;4-4-2;2696
6;7;Igor Osinjkin;4-4-2;2696
7;8;Igor Osinjkin;4-4-2;2696
8;9;Igor Osinjkin;4-4-2;2696
9;10;Igor Osinjkin;4-4-2;2696
10;11;Igor Osinjkin;4-4-2;2696
11;12;Igor Osinjkin;4-4-2;2696
12;13;Igor Osinjkin;4-4-2;2696
13;14;Igor Osinjkin;4-4-2;2696
14;15;Igor Osinjkin;4-4-2;2696
15;16;Igor Osinjkin;4-4-2;2696
16;17;Igor Osinjkin;4-4-2;2696
17;18;Igor Osinjkin;4-4-2;2696
18;19;Igor Osinjkin;4-4-2;2696
19;20;Igor Osinjkin;4-4-2;2696
20;21;Igor Osinjkin;4-4-2;2696
21;22;Igor Osinjkin;4-4-2;2696
22;23;Igor Osinjkin;4-4-2;2696
23;24;Igor Osinjkin;4-4-2;2696
24;25;Igor Osinjkin;4-4-2;2696
25;26;Igor Osinjkin;4-4-2;2696
26;27;Igor Osinjkin;4-4-2;2696
27;28;Igor Osinjkin;4-4-2;2696
28;29;Igor Osinjkin;4-4-2;2696
29;30;Igor Osinjkin;4-4-2;2696
