;jor;coach;system;teamid
0;1;Pál Dárdai;4-3-3;44
1;2;Pál Dárdai;4-3-3;44
2;3;Pál Dárdai;4-2-3-1;44
3;4;Pál Dárdai;3-4-2-1;44
4;5;Pál Dárdai;3-5-2;44
5;6;Pál Dárdai;3-5-2;44
6;7;Pál Dárdai;3-5-2;44
7;8;Pál Dárdai;4-2-3-1;44
8;9;Pál Dárdai;4-3-3;44
9;10;Pál Dárdai;4-2-3-1;44
10;11;Pál Dárdai;4-2-3-1;44
11;12;Pál Dárdai;4-2-3-1;44
12;13;Pál Dárdai;3-4-2-1;44
13;14;Tayfun Korkut;4-4-2;44
14;15;Tayfun Korkut;4-4-2;44
15;16;Tayfun Korkut;4-4-2;44
16;17;Tayfun Korkut;4-4-2;44
17;18;Tayfun Korkut;4-4-2;44
18;19;Tayfun Korkut;4-4-2;44
19;20;Tayfun Korkut;3-5-2;44
20;21;Tayfun Korkut;4-4-2;44
21;22;Tayfun Korkut;4-2-3-1;44
22;23;Tayfun Korkut;4-3-3;44
23;24;Tayfun Korkut;4-3-1-2;44
24;25;Tayfun Korkut;4-4-2;44
25;26;Tayfun Korkut;3-5-2;44
26;27;Mark Fotheringham;4-1-4-1;44
27;28;Felix Magath;4-1-4-1;44
28;29;Felix Magath;4-1-4-1;44
29;30;Felix Magath;4-2-3-1;44
30;31;Felix Magath;4-2-3-1;44
31;32;Felix Magath;4-2-3-1;44
32;33;Felix Magath;4-2-3-1;44
33;34;Felix Magath;4-2-3-1;44
