;jor;coach;system;teamid
0;1;Robert Moreno;4-3-3;16795
1;2;Robert Moreno;3-5-2;16795
2;3;Robert Moreno;4-3-3;16795
3;4;Robert Moreno;4-3-3;16795
4;5;Robert Moreno;4-3-3;16795
5;6;Robert Moreno;4-3-3;16795
6;7;Robert Moreno;4-4-2;16795
7;8;Robert Moreno;4-2-3-1;16795
8;9;Robert Moreno;4-4-2;16795
9;10;Robert Moreno;4-4-2;16795
10;11;Robert Moreno;4-3-3;16795
11;12;Robert Moreno;4-4-2;16795
12;13;Robert Moreno;4-4-2;16795
13;14;Robert Moreno;4-2-3-1;16795
14;15;Robert Moreno;4-4-2;16795
15;16;Robert Moreno;4-4-2;16795
16;17;Robert Moreno;4-4-2;16795
17;18;Robert Moreno;4-4-2;16795
18;19;Robert Moreno;4-4-2;16795
19;20;Robert Moreno;4-4-2;16795
20;21;Robert Moreno;4-4-2;16795
21;22;Robert Moreno;4-4-2;16795
22;23;Robert Moreno;4-4-2;16795
23;24;Robert Moreno;4-4-2;16795
24;25;Robert Moreno;4-3-3;16795
25;26;Robert Moreno;3-4-3;16795
26;27;Robert Moreno;4-3-3;16795
27;28;Rubén Torrecilla;3-5-2;16795
28;29;Rubén Torrecilla;5-3-2;16795
29;30;Rubén Torrecilla;4-4-2;16795
30;31;Rubén Torrecilla;3-5-2;16795
31;32;Rubén Torrecilla;5-4-1;16795
32;33;Aitor Karanka;4-2-3-1;16795
33;34;Aitor Karanka;4-2-3-1;16795
34;35;Aitor Karanka;4-2-3-1;16795
35;36;Aitor Karanka;4-2-3-1;16795
36;37;Aitor Karanka;4-2-3-1;16795
37;38;Aitor Karanka;4-2-3-1;16795
